"","taxon_id","pro_id","lfc","pep_no","triplet_id","sample"
"750","ivig_4424","ivig_4424_51",0,"pep2","dolphyn_5867200969279154094","S3.0693.01.2X194"
"751","ivig_3679","ivig_3679_12",0,"pep3","dolphyn_4459341664983388546","S3.0693.01.2X194"
"752","uvig_428798","uvig_428798_57",0,"pep3","dolphyn_2341917171310324702","S3.0693.01.2X194"
"753","uvig_356955","uvig_356955_76",0,"pep2","dolphyn_5920672289724585156","S3.0693.01.2X194"
"754","uvig_578696","uvig_578696_32",0,"pep1","dolphyn_4614415641089760370","S3.0693.01.2X194"
"755","uvig_358797","uvig_358797_29",0,"pep1","dolphyn_8434211545735836911","S3.0693.01.2X194"
"756","uvig_385029","uvig_385029_66",0,"pep1","dolphyn_6067825561959264570","S3.0693.01.2X194"
"757","uvig_428798","uvig_428798_57",0,"pep1","dolphyn_2341917171310324702","S3.0693.01.2X194"
"758","uvig_205260","uvig_205260_86",0,"pep1","dolphyn_1488145650130932108","S3.0693.01.2X194"
"759","uvig_356033","uvig_356033_69",0,"pep2","dolphyn_6068118488755896892","S3.0693.01.2X194"
"760","uvig_356226","uvig_356226_4",0,"pep3","dolphyn_729306016209239860","S3.0693.01.2X194"
"761","ivig_4427","ivig_4427_11",0,"pep2","dolphyn_4172381522657884473","S3.0693.01.2X194"
"762","uvig_356792","uvig_356792_41",0,"pep3","dolphyn_362180758767367399","S3.0693.01.2X194"
"763","uvig_354750","uvig_354750_11",0,"pep2","dolphyn_746078628747811189","S3.0693.01.2X194"
"764","uvig_356955","uvig_356955_69",0,"pep2","dolphyn_5668493644923424079","S3.0693.01.2X194"
"765","uvig_395307","uvig_395307_76",0,"pep2","dolphyn_4856126133515947355","S3.0693.01.2X194"
"766","uvig_358797","uvig_358797_13",0,"pep2","dolphyn_6788536032974837977","S3.0693.01.2X194"
"767","ivig_2475","ivig_2475_40",0,"pep1","dolphyn_1264323816676822068","S3.0693.01.2X194"
"768","uvig_385029","uvig_385029_66",0,"pep2","dolphyn_6067825561959264570","S3.0693.01.2X194"
"769","uvig_418132","uvig_418132_1",0,"pep2","dolphyn_408031411054925657","S3.0693.01.2X194"
"770","uvig_357534","uvig_357534_48",0,"pep1","dolphyn_1261495490219004025","S3.0693.01.2X194"
"771","uvig_428798","uvig_428798_76",0,"pep2","dolphyn_6590412934121857744","S3.0693.01.2X194"
"772","ivig_601","ivig_601_140",0,"pep3","dolphyn_6100890597330762880","S3.0693.01.2X194"
"773","uvig_357441","uvig_357441_52",0,"pep3","dolphyn_8683759630732447324","S3.0693.01.2X194"
"774","uvig_358682","uvig_358682_46",0,"pep2","dolphyn_1234010551816071292","S3.0693.01.2X194"
"775","uvig_356792","uvig_356792_2",0,"pep2","dolphyn_3677470920419158489","S3.0693.01.2X194"
"776","uvig_356792","uvig_356792_41",0,"pep2","dolphyn_362180758767367399","S3.0693.01.2X194"
