"","taxon_id","pro_id","pro_id_representative","sample","library","pep_bin_sum","pep_bin_n"
"1347","uvig_395307","uvig_395307_56","uvig_358797_14","S3.0153.01X194","pepsyn",0,4
"1348","uvig_395307","uvig_395307_56","uvig_358797_14","SO.0491.01X194","pepsyn",0,4
"1349","uvig_395307","uvig_395307_56","uvig_358797_14","S3.0693.01.2X194","pepsyn",0,4
"1350","uvig_395307","uvig_395307_56","uvig_358797_14","S3.0701.01.2X194","pepsyn",0,4
"1351","uvig_395307","uvig_395307_62","uvig_358797_8","S3.0693.01X195","pepsyn",0,4
"1352","uvig_395307","uvig_395307_62","uvig_358797_8","S3.0153.01X194","pepsyn",0,4
"1353","uvig_395307","uvig_395307_62","uvig_358797_8","SO.0491.01X194","pepsyn",0,4
"1354","uvig_395307","uvig_395307_62","uvig_358797_8","S3.0693.01.2X194","pepsyn",0,4
"1355","uvig_395307","uvig_395307_62","uvig_358797_8","S3.0701.01.2X194","pepsyn",0,4
"1356","uvig_395307","uvig_395307_64","uvig_358797_6","S3.0693.01X195","pepsyn",0,4
"1357","uvig_395307","uvig_395307_64","uvig_358797_6","S3.0153.01X194","pepsyn",0,4
"1358","uvig_395307","uvig_395307_64","uvig_358797_6","SO.0491.01X194","pepsyn",0,4
"1359","uvig_395307","uvig_395307_64","uvig_358797_6","S3.0693.01.2X194","pepsyn",0,4
"1360","uvig_395307","uvig_395307_64","uvig_358797_6","S3.0701.01.2X194","pepsyn",0,4
"1361","uvig_395307","uvig_395307_66","uvig_358797_4","S3.0693.01X195","pepsyn",0,4
"1362","uvig_395307","uvig_395307_66","uvig_358797_4","S3.0153.01X194","pepsyn",0,4
"1363","uvig_395307","uvig_395307_66","uvig_358797_4","SO.0491.01X194","pepsyn",0,4
"1364","uvig_395307","uvig_395307_66","uvig_358797_4","S3.0693.01.2X194","pepsyn",0,4
"1365","uvig_395307","uvig_395307_66","uvig_358797_4","S3.0701.01.2X194","pepsyn",0,4
"1366","uvig_395307","uvig_395307_70","uvig_358797_77","S3.0693.01X195","pepsyn",0,4
"1367","uvig_395307","uvig_395307_70","uvig_358797_77","S3.0153.01X194","pepsyn",0,4
"1368","uvig_395307","uvig_395307_70","uvig_358797_77","SO.0491.01X194","pepsyn",0,4
"1369","uvig_395307","uvig_395307_70","uvig_358797_77","S3.0693.01.2X194","pepsyn",0,4
"1370","uvig_395307","uvig_395307_70","uvig_358797_77","S3.0701.01.2X194","pepsyn",0,4
"1371","uvig_395307","uvig_395307_72","uvig_358797_75","S3.0693.01X195","pepsyn",0,4
"1372","uvig_395307","uvig_395307_72","uvig_358797_75","S3.0153.01X194","pepsyn",0,4
"1373","uvig_395307","uvig_395307_72","uvig_358797_75","SO.0491.01X194","pepsyn",0,4
"1374","uvig_395307","uvig_395307_72","uvig_358797_75","S3.0693.01.2X194","pepsyn",0,4
"1375","uvig_395307","uvig_395307_72","uvig_358797_75","S3.0701.01.2X194","pepsyn",0,4
"1376","uvig_395307","uvig_395307_73","uvig_358797_74","S3.0693.01X195","pepsyn",1,4
"1377","uvig_395307","uvig_395307_73","uvig_358797_74","S3.0153.01X194","pepsyn",0,4
"1378","uvig_395307","uvig_395307_73","uvig_358797_74","SO.0491.01X194","pepsyn",0,4
"1379","uvig_395307","uvig_395307_73","uvig_358797_74","S3.0693.01.2X194","pepsyn",0,4
"1380","uvig_395307","uvig_395307_73","uvig_358797_74","S3.0701.01.2X194","pepsyn",0,4
"1381","uvig_395307","uvig_395307_10","uvig_395307_10","S3.0693.01X195","dolphyn",1,3
"1382","uvig_395307","uvig_395307_10","uvig_395307_10","S3.0153.01X194","dolphyn",1,3
"1383","uvig_395307","uvig_395307_10","uvig_395307_10","SO.0491.01X194","dolphyn",0,3
"1384","uvig_395307","uvig_395307_10","uvig_395307_10","S3.0693.01.2X194","dolphyn",1,3
"1385","uvig_395307","uvig_395307_10","uvig_395307_10","S3.0701.01.2X194","dolphyn",0,3
"1386","uvig_395307","uvig_395307_14","uvig_358797_56","S3.0693.01X195","dolphyn",0,3
"1387","uvig_395307","uvig_395307_14","uvig_358797_56","S3.0153.01X194","dolphyn",1,3
"1388","uvig_395307","uvig_395307_14","uvig_358797_56","SO.0491.01X194","dolphyn",0,3
"1389","uvig_395307","uvig_395307_14","uvig_358797_56","S3.0693.01.2X194","dolphyn",0,3
"1390","uvig_395307","uvig_395307_14","uvig_358797_56","S3.0701.01.2X194","dolphyn",0,3
"1391","uvig_395307","uvig_395307_2","uvig_358797_67","S3.0693.01X195","dolphyn",1,3
"1392","uvig_395307","uvig_395307_2","uvig_358797_67","S3.0153.01X194","dolphyn",0,3
"1393","uvig_395307","uvig_395307_2","uvig_358797_67","SO.0491.01X194","dolphyn",0,3
"1394","uvig_395307","uvig_395307_2","uvig_358797_67","S3.0693.01.2X194","dolphyn",1,3
"1395","uvig_395307","uvig_395307_2","uvig_358797_67","S3.0701.01.2X194","dolphyn",0,3
"1396","uvig_395307","uvig_395307_35","uvig_358797_35","S3.0693.01X195","dolphyn",0,3
"1397","uvig_395307","uvig_395307_35","uvig_358797_35","S3.0153.01X194","dolphyn",2,3
"1398","uvig_395307","uvig_395307_35","uvig_358797_35","SO.0491.01X194","dolphyn",0,3
"1399","uvig_395307","uvig_395307_35","uvig_358797_35","S3.0693.01.2X194","dolphyn",0,3
"1400","uvig_395307","uvig_395307_35","uvig_358797_35","S3.0701.01.2X194","dolphyn",0,3
"1401","uvig_395307","uvig_395307_58","uvig_358797_12","S3.0693.01X195","dolphyn",0,3
"1402","uvig_395307","uvig_395307_58","uvig_358797_12","S3.0153.01X194","dolphyn",1,3
"1403","uvig_395307","uvig_395307_58","uvig_358797_12","SO.0491.01X194","dolphyn",0,3
"1404","uvig_395307","uvig_395307_58","uvig_358797_12","S3.0693.01.2X194","dolphyn",0,3
"1405","uvig_395307","uvig_395307_58","uvig_358797_12","S3.0701.01.2X194","dolphyn",0,3
"1406","uvig_395307","uvig_395307_69","uvig_395307_69","S3.0693.01X195","dolphyn",0,3
"1407","uvig_395307","uvig_395307_69","uvig_395307_69","S3.0153.01X194","dolphyn",0,3
"1408","uvig_395307","uvig_395307_69","uvig_395307_69","SO.0491.01X194","dolphyn",0,3
"1409","uvig_395307","uvig_395307_69","uvig_395307_69","S3.0693.01.2X194","dolphyn",0,3
"1410","uvig_395307","uvig_395307_69","uvig_395307_69","S3.0701.01.2X194","dolphyn",0,3
"1411","uvig_395307","uvig_395307_1","uvig_358797_68","S3.0693.01X195","pepsyn",0,2
"1412","uvig_395307","uvig_395307_1","uvig_358797_68","S3.0153.01X194","pepsyn",0,2
"1413","uvig_395307","uvig_395307_1","uvig_358797_68","SO.0491.01X194","pepsyn",1,2
"1414","uvig_395307","uvig_395307_1","uvig_358797_68","S3.0693.01.2X194","pepsyn",0,2
"1415","uvig_395307","uvig_395307_1","uvig_358797_68","S3.0701.01.2X194","pepsyn",0,2
"1416","uvig_395307","uvig_395307_11","uvig_358797_58","S3.0693.01X195","pepsyn",0,2
"1417","uvig_395307","uvig_395307_11","uvig_358797_58","S3.0153.01X194","pepsyn",0,2
"1418","uvig_395307","uvig_395307_11","uvig_358797_58","SO.0491.01X194","pepsyn",0,2
"1419","uvig_395307","uvig_395307_11","uvig_358797_58","S3.0693.01.2X194","pepsyn",0,2
"1420","uvig_395307","uvig_395307_11","uvig_358797_58","S3.0701.01.2X194","pepsyn",0,2
"1421","uvig_395307","uvig_395307_12","uvig_358797_57","S3.0693.01X195","pepsyn",0,2
"1422","uvig_395307","uvig_395307_12","uvig_358797_57","S3.0153.01X194","pepsyn",0,2
"1423","uvig_395307","uvig_395307_12","uvig_358797_57","SO.0491.01X194","pepsyn",0,2
"1424","uvig_395307","uvig_395307_12","uvig_358797_57","S3.0693.01.2X194","pepsyn",0,2
"1425","uvig_395307","uvig_395307_12","uvig_358797_57","S3.0701.01.2X194","pepsyn",0,2
"1426","uvig_395307","uvig_395307_13","uvig_395307_13","S3.0693.01X195","pepsyn",0,2
"1427","uvig_395307","uvig_395307_13","uvig_395307_13","S3.0153.01X194","pepsyn",0,2
"1428","uvig_395307","uvig_395307_13","uvig_395307_13","SO.0491.01X194","pepsyn",0,2
"1429","uvig_395307","uvig_395307_13","uvig_395307_13","S3.0693.01.2X194","pepsyn",0,2
"1430","uvig_395307","uvig_395307_13","uvig_395307_13","S3.0701.01.2X194","pepsyn",0,2
"1431","uvig_395307","uvig_395307_15","uvig_358797_55","S3.0693.01X195","pepsyn",0,2
"1432","uvig_395307","uvig_395307_15","uvig_358797_55","S3.0153.01X194","pepsyn",0,2
"1433","uvig_395307","uvig_395307_15","uvig_358797_55","SO.0491.01X194","pepsyn",0,2
"1434","uvig_395307","uvig_395307_15","uvig_358797_55","S3.0693.01.2X194","pepsyn",0,2
"1435","uvig_395307","uvig_395307_15","uvig_358797_55","S3.0701.01.2X194","pepsyn",0,2
"1436","uvig_395307","uvig_395307_17","uvig_358797_53","S3.0693.01X195","pepsyn",0,2
"1437","uvig_395307","uvig_395307_17","uvig_358797_53","S3.0153.01X194","pepsyn",0,2
"1438","uvig_395307","uvig_395307_17","uvig_358797_53","SO.0491.01X194","pepsyn",1,2
"1439","uvig_395307","uvig_395307_17","uvig_358797_53","S3.0693.01.2X194","pepsyn",0,2
"1440","uvig_395307","uvig_395307_17","uvig_358797_53","S3.0701.01.2X194","pepsyn",0,2
"1441","uvig_395307","uvig_395307_18","uvig_358797_52","S3.0693.01X195","pepsyn",0,2
"1442","uvig_395307","uvig_395307_18","uvig_358797_52","S3.0153.01X194","pepsyn",0,2
"1443","uvig_395307","uvig_395307_18","uvig_358797_52","SO.0491.01X194","pepsyn",0,2
"1444","uvig_395307","uvig_395307_18","uvig_358797_52","S3.0693.01.2X194","pepsyn",0,2
"1445","uvig_395307","uvig_395307_18","uvig_358797_52","S3.0701.01.2X194","pepsyn",0,2
"1446","uvig_395307","uvig_395307_19","uvig_358797_51","S3.0693.01X195","pepsyn",0,2
"1447","uvig_395307","uvig_395307_19","uvig_358797_51","S3.0153.01X194","pepsyn",0,2
"1448","uvig_395307","uvig_395307_19","uvig_358797_51","SO.0491.01X194","pepsyn",0,2
"1449","uvig_395307","uvig_395307_19","uvig_358797_51","S3.0693.01.2X194","pepsyn",0,2
"1450","uvig_395307","uvig_395307_19","uvig_358797_51","S3.0701.01.2X194","pepsyn",0,2
"1451","uvig_395307","uvig_395307_20","uvig_358797_50","S3.0693.01X195","pepsyn",0,2
"1452","uvig_395307","uvig_395307_20","uvig_358797_50","S3.0153.01X194","pepsyn",0,2
"1453","uvig_395307","uvig_395307_20","uvig_358797_50","SO.0491.01X194","pepsyn",0,2
"1454","uvig_395307","uvig_395307_20","uvig_358797_50","S3.0693.01.2X194","pepsyn",0,2
"1455","uvig_395307","uvig_395307_20","uvig_358797_50","S3.0701.01.2X194","pepsyn",0,2
"1456","uvig_395307","uvig_395307_26","uvig_358797_44","S3.0693.01X195","pepsyn",0,2
"1457","uvig_395307","uvig_395307_26","uvig_358797_44","S3.0153.01X194","pepsyn",0,2
"1458","uvig_395307","uvig_395307_26","uvig_358797_44","SO.0491.01X194","pepsyn",0,2
"1459","uvig_395307","uvig_395307_26","uvig_358797_44","S3.0693.01.2X194","pepsyn",0,2
"1460","uvig_395307","uvig_395307_26","uvig_358797_44","S3.0701.01.2X194","pepsyn",0,2
"1461","uvig_395307","uvig_395307_28","uvig_358797_42","S3.0693.01X195","pepsyn",1,2
"1462","uvig_395307","uvig_395307_28","uvig_358797_42","S3.0153.01X194","pepsyn",1,2
"1463","uvig_395307","uvig_395307_28","uvig_358797_42","SO.0491.01X194","pepsyn",0,2
"1464","uvig_395307","uvig_395307_28","uvig_358797_42","S3.0693.01.2X194","pepsyn",1,2
"1465","uvig_395307","uvig_395307_28","uvig_358797_42","S3.0701.01.2X194","pepsyn",0,2
"1466","uvig_395307","uvig_395307_29","uvig_358797_41","S3.0693.01X195","pepsyn",0,2
"1467","uvig_395307","uvig_395307_29","uvig_358797_41","S3.0153.01X194","pepsyn",0,2
"1468","uvig_395307","uvig_395307_29","uvig_358797_41","SO.0491.01X194","pepsyn",0,2
"1469","uvig_395307","uvig_395307_29","uvig_358797_41","S3.0693.01.2X194","pepsyn",0,2
"1470","uvig_395307","uvig_395307_29","uvig_358797_41","S3.0701.01.2X194","pepsyn",0,2
"1471","uvig_395307","uvig_395307_30","uvig_358797_40","S3.0693.01X195","dolphyn",0,2
"1472","uvig_395307","uvig_395307_30","uvig_358797_40","S3.0153.01X194","dolphyn",0,2
"1473","uvig_395307","uvig_395307_30","uvig_358797_40","SO.0491.01X194","dolphyn",0,2
"1474","uvig_395307","uvig_395307_30","uvig_358797_40","S3.0693.01.2X194","dolphyn",0,2
"1475","uvig_395307","uvig_395307_30","uvig_358797_40","S3.0701.01.2X194","dolphyn",0,2
"1476","uvig_395307","uvig_395307_31","uvig_358797_39","S3.0693.01X195","pepsyn",0,2
"1477","uvig_395307","uvig_395307_31","uvig_358797_39","S3.0153.01X194","pepsyn",0,2
"1478","uvig_395307","uvig_395307_31","uvig_358797_39","SO.0491.01X194","pepsyn",0,2
"1479","uvig_395307","uvig_395307_31","uvig_358797_39","S3.0693.01.2X194","pepsyn",0,2
"1480","uvig_395307","uvig_395307_31","uvig_358797_39","S3.0701.01.2X194","pepsyn",0,2
"1481","uvig_395307","uvig_395307_32","uvig_395307_32","S3.0693.01X195","pepsyn",0,2
"1482","uvig_395307","uvig_395307_32","uvig_395307_32","S3.0153.01X194","pepsyn",1,2
"1483","uvig_395307","uvig_395307_32","uvig_395307_32","SO.0491.01X194","pepsyn",2,2
"1484","uvig_395307","uvig_395307_32","uvig_395307_32","S3.0693.01.2X194","pepsyn",0,2
"1485","uvig_395307","uvig_395307_32","uvig_395307_32","S3.0701.01.2X194","pepsyn",0,2
"1486","uvig_395307","uvig_395307_34","uvig_358797_36","S3.0693.01X195","pepsyn",0,2
"1487","uvig_395307","uvig_395307_34","uvig_358797_36","S3.0153.01X194","pepsyn",0,2
"1488","uvig_395307","uvig_395307_34","uvig_358797_36","SO.0491.01X194","pepsyn",0,2
"1489","uvig_395307","uvig_395307_34","uvig_358797_36","S3.0693.01.2X194","pepsyn",0,2
"1490","uvig_395307","uvig_395307_34","uvig_358797_36","S3.0701.01.2X194","pepsyn",0,2
"1491","uvig_395307","uvig_395307_36","uvig_358797_34","S3.0693.01X195","dolphyn",0,2
"1492","uvig_395307","uvig_395307_36","uvig_358797_34","S3.0153.01X194","dolphyn",0,2
"1493","uvig_395307","uvig_395307_36","uvig_358797_34","SO.0491.01X194","dolphyn",0,2
"1494","uvig_395307","uvig_395307_36","uvig_358797_34","S3.0693.01.2X194","dolphyn",0,2
"1495","uvig_395307","uvig_395307_36","uvig_358797_34","S3.0701.01.2X194","dolphyn",0,2
"1496","uvig_395307","uvig_395307_39","uvig_358797_31","S3.0693.01X195","pepsyn",0,2
"1497","uvig_395307","uvig_395307_39","uvig_358797_31","S3.0153.01X194","pepsyn",0,2
"1498","uvig_395307","uvig_395307_39","uvig_358797_31","SO.0491.01X194","pepsyn",0,2
"1499","uvig_395307","uvig_395307_39","uvig_358797_31","S3.0693.01.2X194","pepsyn",0,2
"1500","uvig_395307","uvig_395307_39","uvig_358797_31","S3.0701.01.2X194","pepsyn",0,2
"1501","uvig_395307","uvig_395307_40","uvig_358797_30","S3.0693.01X195","pepsyn",0,2
"1502","uvig_395307","uvig_395307_40","uvig_358797_30","S3.0153.01X194","pepsyn",0,2
"1503","uvig_395307","uvig_395307_40","uvig_358797_30","SO.0491.01X194","pepsyn",0,2
"1504","uvig_395307","uvig_395307_40","uvig_358797_30","S3.0693.01.2X194","pepsyn",0,2
"1505","uvig_395307","uvig_395307_40","uvig_358797_30","S3.0701.01.2X194","pepsyn",0,2
"1506","uvig_395307","uvig_395307_42","uvig_358797_28","S3.0693.01X195","dolphyn",0,2
"1507","uvig_395307","uvig_395307_42","uvig_358797_28","S3.0153.01X194","dolphyn",0,2
"1508","uvig_395307","uvig_395307_42","uvig_358797_28","SO.0491.01X194","dolphyn",0,2
"1509","uvig_395307","uvig_395307_42","uvig_358797_28","S3.0693.01.2X194","dolphyn",0,2
"1510","uvig_395307","uvig_395307_42","uvig_358797_28","S3.0701.01.2X194","dolphyn",0,2
"1511","uvig_395307","uvig_395307_43","uvig_358797_27","S3.0693.01X195","dolphyn",0,2
"1512","uvig_395307","uvig_395307_43","uvig_358797_27","S3.0153.01X194","dolphyn",0,2
"1513","uvig_395307","uvig_395307_43","uvig_358797_27","SO.0491.01X194","dolphyn",0,2
"1514","uvig_395307","uvig_395307_43","uvig_358797_27","S3.0693.01.2X194","dolphyn",0,2
"1515","uvig_395307","uvig_395307_43","uvig_358797_27","S3.0701.01.2X194","dolphyn",0,2
"1516","uvig_395307","uvig_395307_44","uvig_358797_26","S3.0693.01X195","pepsyn",0,2
"1517","uvig_395307","uvig_395307_44","uvig_358797_26","S3.0153.01X194","pepsyn",0,2
"1518","uvig_395307","uvig_395307_44","uvig_358797_26","SO.0491.01X194","pepsyn",0,2
"1519","uvig_395307","uvig_395307_44","uvig_358797_26","S3.0693.01.2X194","pepsyn",0,2
"1520","uvig_395307","uvig_395307_44","uvig_358797_26","S3.0701.01.2X194","pepsyn",0,2
"1521","uvig_395307","uvig_395307_46","uvig_358797_24","S3.0693.01X195","pepsyn",0,2
"1522","uvig_395307","uvig_395307_46","uvig_358797_24","S3.0153.01X194","pepsyn",0,2
"1523","uvig_395307","uvig_395307_46","uvig_358797_24","SO.0491.01X194","pepsyn",0,2
"1524","uvig_395307","uvig_395307_46","uvig_358797_24","S3.0693.01.2X194","pepsyn",0,2
"1525","uvig_395307","uvig_395307_46","uvig_358797_24","S3.0701.01.2X194","pepsyn",0,2
"1526","uvig_395307","uvig_395307_47","uvig_395307_47","S3.0693.01X195","dolphyn",1,2
"1527","uvig_395307","uvig_395307_47","uvig_395307_47","S3.0153.01X194","dolphyn",0,2
"1528","uvig_395307","uvig_395307_47","uvig_395307_47","SO.0491.01X194","dolphyn",0,2
"1529","uvig_395307","uvig_395307_47","uvig_395307_47","S3.0693.01.2X194","dolphyn",0,2
"1530","uvig_395307","uvig_395307_47","uvig_395307_47","S3.0701.01.2X194","dolphyn",1,2
"1531","uvig_395307","uvig_395307_48","uvig_358797_22","S3.0693.01X195","dolphyn",0,2
"1532","uvig_395307","uvig_395307_48","uvig_358797_22","S3.0153.01X194","dolphyn",0,2
"1533","uvig_395307","uvig_395307_48","uvig_358797_22","SO.0491.01X194","dolphyn",0,2
"1534","uvig_395307","uvig_395307_48","uvig_358797_22","S3.0693.01.2X194","dolphyn",0,2
"1535","uvig_395307","uvig_395307_48","uvig_358797_22","S3.0701.01.2X194","dolphyn",0,2
"1536","uvig_395307","uvig_395307_49","uvig_358797_21","S3.0693.01X195","dolphyn",0,2
"1537","uvig_395307","uvig_395307_49","uvig_358797_21","S3.0153.01X194","dolphyn",0,2
"1538","uvig_395307","uvig_395307_49","uvig_358797_21","SO.0491.01X194","dolphyn",0,2
"1539","uvig_395307","uvig_395307_49","uvig_358797_21","S3.0693.01.2X194","dolphyn",0,2
"1540","uvig_395307","uvig_395307_49","uvig_358797_21","S3.0701.01.2X194","dolphyn",0,2
"1541","uvig_395307","uvig_395307_5","uvig_358797_64","S3.0693.01X195","pepsyn",0,2
"1542","uvig_395307","uvig_395307_5","uvig_358797_64","S3.0153.01X194","pepsyn",1,2
"1543","uvig_395307","uvig_395307_5","uvig_358797_64","SO.0491.01X194","pepsyn",0,2
"1544","uvig_395307","uvig_395307_5","uvig_358797_64","S3.0693.01.2X194","pepsyn",0,2
"1545","uvig_395307","uvig_395307_5","uvig_358797_64","S3.0701.01.2X194","pepsyn",0,2
"1546","uvig_395307","uvig_395307_50","uvig_358797_20","S3.0693.01X195","pepsyn",0,2
"1547","uvig_395307","uvig_395307_50","uvig_358797_20","S3.0153.01X194","pepsyn",0,2
"1548","uvig_395307","uvig_395307_50","uvig_358797_20","SO.0491.01X194","pepsyn",0,2
"1549","uvig_395307","uvig_395307_50","uvig_358797_20","S3.0693.01.2X194","pepsyn",0,2
"1550","uvig_395307","uvig_395307_50","uvig_358797_20","S3.0701.01.2X194","pepsyn",0,2
"1551","uvig_395307","uvig_395307_54","uvig_358797_16","S3.0693.01X195","dolphyn",0,2
"1552","uvig_395307","uvig_395307_54","uvig_358797_16","S3.0153.01X194","dolphyn",0,2
"1553","uvig_395307","uvig_395307_54","uvig_358797_16","SO.0491.01X194","dolphyn",0,2
"1554","uvig_395307","uvig_395307_54","uvig_358797_16","S3.0693.01.2X194","dolphyn",0,2
"1555","uvig_395307","uvig_395307_54","uvig_358797_16","S3.0701.01.2X194","dolphyn",0,2
"1556","uvig_395307","uvig_395307_56","uvig_358797_14","S3.0693.01X195","dolphyn",0,2
"1557","uvig_395307","uvig_395307_56","uvig_358797_14","S3.0153.01X194","dolphyn",0,2
"1558","uvig_395307","uvig_395307_56","uvig_358797_14","SO.0491.01X194","dolphyn",0,2
"1559","uvig_395307","uvig_395307_56","uvig_358797_14","S3.0693.01.2X194","dolphyn",0,2
"1560","uvig_395307","uvig_395307_56","uvig_358797_14","S3.0701.01.2X194","dolphyn",0,2
"1561","uvig_395307","uvig_395307_57","uvig_358797_13","S3.0693.01X195","dolphyn",1,2
"1562","uvig_395307","uvig_395307_57","uvig_358797_13","S3.0153.01X194","dolphyn",0,2
"1563","uvig_395307","uvig_395307_57","uvig_358797_13","SO.0491.01X194","dolphyn",0,2
"1564","uvig_395307","uvig_395307_57","uvig_358797_13","S3.0693.01.2X194","dolphyn",1,2
"1565","uvig_395307","uvig_395307_57","uvig_358797_13","S3.0701.01.2X194","dolphyn",0,2
"1566","uvig_395307","uvig_395307_6","uvig_358797_63","S3.0693.01X195","pepsyn",0,2
"1567","uvig_395307","uvig_395307_6","uvig_358797_63","S3.0153.01X194","pepsyn",0,2
"1568","uvig_395307","uvig_395307_6","uvig_358797_63","SO.0491.01X194","pepsyn",0,2
"1569","uvig_395307","uvig_395307_6","uvig_358797_63","S3.0693.01.2X194","pepsyn",0,2
"1570","uvig_395307","uvig_395307_6","uvig_358797_63","S3.0701.01.2X194","pepsyn",0,2
"1571","uvig_395307","uvig_395307_60","uvig_358797_10","S3.0693.01X195","dolphyn",0,2
"1572","uvig_395307","uvig_395307_60","uvig_358797_10","S3.0153.01X194","dolphyn",0,2
"1573","uvig_395307","uvig_395307_60","uvig_358797_10","SO.0491.01X194","dolphyn",0,2
"1574","uvig_395307","uvig_395307_60","uvig_358797_10","S3.0693.01.2X194","dolphyn",0,2
"1575","uvig_395307","uvig_395307_60","uvig_358797_10","S3.0701.01.2X194","dolphyn",0,2
"1576","uvig_395307","uvig_395307_68","uvig_358797_2","S3.0693.01X195","pepsyn",0,2
"1577","uvig_395307","uvig_395307_68","uvig_358797_2","S3.0153.01X194","pepsyn",0,2
"1578","uvig_395307","uvig_395307_68","uvig_358797_2","SO.0491.01X194","pepsyn",0,2
"1579","uvig_395307","uvig_395307_68","uvig_358797_2","S3.0693.01.2X194","pepsyn",0,2
"1580","uvig_395307","uvig_395307_68","uvig_358797_2","S3.0701.01.2X194","pepsyn",0,2
"1581","uvig_395307","uvig_395307_7","uvig_358797_62","S3.0693.01X195","pepsyn",0,2
"1582","uvig_395307","uvig_395307_7","uvig_358797_62","S3.0153.01X194","pepsyn",0,2
"1583","uvig_395307","uvig_395307_7","uvig_358797_62","SO.0491.01X194","pepsyn",0,2
"1584","uvig_395307","uvig_395307_7","uvig_358797_62","S3.0693.01.2X194","pepsyn",0,2
"1585","uvig_395307","uvig_395307_7","uvig_358797_62","S3.0701.01.2X194","pepsyn",0,2
"1586","uvig_395307","uvig_395307_74","uvig_358797_73","S3.0693.01X195","pepsyn",0,2
"1587","uvig_395307","uvig_395307_74","uvig_358797_73","S3.0153.01X194","pepsyn",0,2
"1588","uvig_395307","uvig_395307_74","uvig_358797_73","SO.0491.01X194","pepsyn",0,2
"1589","uvig_395307","uvig_395307_74","uvig_358797_73","S3.0693.01.2X194","pepsyn",0,2
"1590","uvig_395307","uvig_395307_74","uvig_358797_73","S3.0701.01.2X194","pepsyn",0,2
"1591","uvig_395307","uvig_395307_75","uvig_358797_72","S3.0693.01X195","dolphyn",0,2
"1592","uvig_395307","uvig_395307_75","uvig_358797_72","S3.0153.01X194","dolphyn",0,2
"1593","uvig_395307","uvig_395307_75","uvig_358797_72","SO.0491.01X194","dolphyn",0,2
"1594","uvig_395307","uvig_395307_75","uvig_358797_72","S3.0693.01.2X194","dolphyn",0,2
"1595","uvig_395307","uvig_395307_75","uvig_358797_72","S3.0701.01.2X194","dolphyn",0,2
"1596","uvig_395307","uvig_395307_77","uvig_358797_70","S3.0693.01X195","pepsyn",0,2
"1597","uvig_395307","uvig_395307_77","uvig_358797_70","S3.0153.01X194","pepsyn",1,2
"1598","uvig_395307","uvig_395307_77","uvig_358797_70","SO.0491.01X194","pepsyn",0,2
"1599","uvig_395307","uvig_395307_77","uvig_358797_70","S3.0693.01.2X194","pepsyn",0,2
"1600","uvig_395307","uvig_395307_77","uvig_358797_70","S3.0701.01.2X194","pepsyn",0,2
"1601","uvig_395307","uvig_395307_78","uvig_358797_69","S3.0693.01X195","dolphyn",1,2
"1602","uvig_395307","uvig_395307_78","uvig_358797_69","S3.0153.01X194","dolphyn",0,2
"1603","uvig_395307","uvig_395307_78","uvig_358797_69","SO.0491.01X194","dolphyn",0,2
"1604","uvig_395307","uvig_395307_78","uvig_358797_69","S3.0693.01.2X194","dolphyn",0,2
"1605","uvig_395307","uvig_395307_78","uvig_358797_69","S3.0701.01.2X194","dolphyn",1,2
"1606","uvig_395307","uvig_395307_8","uvig_358797_61","S3.0693.01X195","pepsyn",0,2
"1607","uvig_395307","uvig_395307_8","uvig_358797_61","S3.0153.01X194","pepsyn",0,2
"1608","uvig_395307","uvig_395307_8","uvig_358797_61","SO.0491.01X194","pepsyn",0,2
"1609","uvig_395307","uvig_395307_8","uvig_358797_61","S3.0693.01.2X194","pepsyn",0,2
"1610","uvig_395307","uvig_395307_8","uvig_358797_61","S3.0701.01.2X194","pepsyn",0,2
"1611","uvig_395307","uvig_395307_9","uvig_358797_60","S3.0693.01X195","dolphyn",0,2
"1612","uvig_395307","uvig_395307_9","uvig_358797_60","S3.0153.01X194","dolphyn",0,2
"1613","uvig_395307","uvig_395307_9","uvig_358797_60","SO.0491.01X194","dolphyn",0,2
"1614","uvig_395307","uvig_395307_9","uvig_358797_60","S3.0693.01.2X194","dolphyn",0,2
"1615","uvig_395307","uvig_395307_9","uvig_358797_60","S3.0701.01.2X194","dolphyn",0,2
"1616","uvig_395307","uvig_395307_21","uvig_358797_49","S3.0693.01X195","dolphyn",0,1
"1617","uvig_395307","uvig_395307_21","uvig_358797_49","S3.0153.01X194","dolphyn",0,1
"1618","uvig_395307","uvig_395307_21","uvig_358797_49","SO.0491.01X194","dolphyn",0,1
"1619","uvig_395307","uvig_395307_21","uvig_358797_49","S3.0693.01.2X194","dolphyn",0,1
"1620","uvig_395307","uvig_395307_21","uvig_358797_49","S3.0701.01.2X194","dolphyn",0,1
"1621","uvig_395307","uvig_395307_22","uvig_395307_22","S3.0693.01X195","dolphyn",0,1
"1622","uvig_395307","uvig_395307_22","uvig_395307_22","S3.0153.01X194","dolphyn",0,1
"1623","uvig_395307","uvig_395307_22","uvig_395307_22","SO.0491.01X194","dolphyn",0,1
"1624","uvig_395307","uvig_395307_22","uvig_395307_22","S3.0693.01.2X194","dolphyn",0,1
"1625","uvig_395307","uvig_395307_22","uvig_395307_22","S3.0701.01.2X194","dolphyn",0,1
"1626","uvig_395307","uvig_395307_23","uvig_358797_47","S3.0693.01X195","pepsyn",0,1
