"","wildtypeIDs","sampleXplate","lhfc_G","lhfc_G4S"
"1494","15936n-12296n-82719n","S3.0701.01X194",1.62727783056243,1.75267208052001
"1520","15936n-12296n-82719n","SMART019X195",0,1.64480505627139
"1528","15936n-12296n-82719n","SMART027X195",1.97129938306013,1.79674701073909
"1538","15936n-12296n-82719n","SMART039X195",3.76375498875904,3.95909741281407
"1540","15936n-12296n-82719n","SMART040X195",1.89160480419777,1.94876321803772
"1552","15936n-12296n-82719n","SMART057X195",0,1.82616089594539
"1554","15936n-12296n-82719n","SMART062X195",0,1.74221902366792
"1560","15936n-12296n-82719n","SMART073X195",0,1.71018781553424
"1564","15936n-12296n-82719n","SMART078X194",0,1.62727783056243
"1572","15936n-12296n-82719n","SMART084X195",0,1.65822807660353
"1576","15936n-12296n-82719n","SMART088X194",0,1.74221902366792
"1596","15936n-12296n-82719n","SMART103X195",0,2.01756613796175
"1602","15936n-12296n-82719n","SMART108X195",0,1.69193913394584
"1608","15936n-12296n-82719n","SMART116X194",0,1.66959183525385
"1634","15936n-12296n-82719n","SMART151X195",0,1.67896397508271
"1638","15936n-12296n-82719n","SMART160X194",0,1.62727783056243
"1640","15936n-12296n-82719n","SMART164X194",1.61938824328727,0
"1644","15936n-12296n-82719n","SMART171X195",2.05284085988266,0
"1646","15936n-12296n-82719n","SMART173X195",2.03077636969855,2.27521389619791
"1648","15936n-12296n-82719n","SMART178X194",1.69377906086785,0
"1660","15936n-12296n-82719n","SMART204X194",0,1.70110510095992
"1676","15936n-12296n-82719n","SMART247X194",0,1.9139771019523
"1678","15936n-12296n-82719n","SMART258X194",1.85473426838944,2.002830439308
"1684","15936n-12296n-82719n","SMART267X195",1.62924053973028,1.83098018238134
"1686","15936n-12296n-82719n","SMART269X195",2.62828523263335,2.72063731660768
"1692","15936n-12296n-82719n","SMART290X194",2.79055142261395,3.34286180464919
"1694","15936n-12296n-82719n","SMART291X195",2.18267479632149,2.58475198475772
"1698","15936n-12296n-82719n","SMART303X195",0,1.69744878975681
"1700","15936n-12296n-82719n","SMART306X195",0,2.53923699433305
"1718","15936n-12296n-82719n","SMART325X195",2.86105737022739,3.2422016501717
"1732","15936n-12296n-82719n","SMART357X195",1.67147330335355,0
"1742","15936n-12296n-82719n","SMART372X194",1.72988406550997,0
"1776","16146n-25297n-59986r","CSC024X194",4.33611357765948,4.48762462213305
"1778","16146n-25297n-59986r","CSC032X195",6.12297514931019,5.87854777695228
"1780","16146n-25297n-59986r","CSC034X195",5.38651137728395,5.06360717886236
"1784","16146n-25297n-59986r","S3.0078.01X194",3.9640460334953,4.07192852293777
"1786","16146n-25297n-59986r","S3.0137.01X195",1.61541998411165,0
"1788","16146n-25297n-59986r","S3.0144.01X194",3.44041809481544,3.31890213893533
"1792","16146n-25297n-59986r","S3.0153.01X194",4.53860294171598,4.50700593720086
"1794","16146n-25297n-59986r","S3.0154.01X195",1.69193913394584,0
"1797","16146n-25297n-59986r","S3.0169.01X194",3.29472513715164,3.7220724214697
"1799","16146n-25297n-59986r","S3.0171.01X194",4.18692374351519,4.03300093198105
"1801","16146n-25297n-59986r","S3.0195.01X194",4.06697336542597,4.40659728860809
"1802","16146n-25297n-59986r","S3.0495.01X194",3.77574498713552,3.94507085947435
"1804","16146n-25297n-59986r","S3.0500.01X195",2.23108909128898,1.76644166124377
"1806","16146n-25297n-59986r","S3.0521.01X195",4.8338981155962,4.63550538578416
"1808","16146n-25297n-59986r","S3.0586.01X195",5.54938732050309,5.11835302932776
"1810","16146n-25297n-59986r","S3.0598.01X195",4.43781605631592,4.00860510327439
"1814","16146n-25297n-59986r","S3.0616.01X194",2.7434173449395,2.99723114967773
"1818","16146n-25297n-59986r","S3.0630.01X195",2.50552593699074,0
"1820","16146n-25297n-59986r","S3.0631.01X195",5.59191938151081,5.13350168388375
"1822","16146n-25297n-59986r","S3.0633.01X194",3.49923112193352,3.639163861868
"1825","16146n-25297n-59986r","S3.0639.01X195",3.71113006304876,3.45157358898722
"1827","16146n-25297n-59986r","S3.0646.01X194",2.1938856760707,2.34468626901268
"1829","16146n-25297n-59986r","S3.0652.01X195",4.20065462691552,3.78077471881819
"1831","16146n-25297n-59986r","S3.0657.01X194",3.43107975614403,3.59594145845467
"1833","16146n-25297n-59986r","S3.0662.01X195",5.83565833096976,5.36933485378332
"1835","16146n-25297n-59986r","S3.0665.01X194",3.79728532795772,4.02695754352025
"1847","16146n-25297n-59986r","S3.0701.01.2X194",3.07454345397828,3.01847176052348
"1849","16146n-25297n-59986r","S3.0701.01X194",2.23964529322017,2.3887627892351
"1851","16146n-25297n-59986r","S3.0710.01X194",2.26488322581003,2.5408142817263
"1857","16146n-25297n-59986r","S3.0723.01X195",3.20639830335709,2.55567572067621
"1859","16146n-25297n-59986r","S3.0736.01X195",2.34180580614733,2.50389194969908
"1861","16146n-25297n-59986r","S3.0748.01X194",4.87068333366881,4.73162660994065
"1867","16146n-25297n-59986r","SMART003X194",4.65176747136487,4.75617305952462
"1873","16146n-25297n-59986r","SMART015X195",6.57813948315741,6.23603685383549
"1875","16146n-25297n-59986r","SMART019X195",3.7720710450007,3.58629286533884
"1877","16146n-25297n-59986r","SMART020X195",4.26745717993075,4.02284856051703
"1881","16146n-25297n-59986r","SMART025X195",5.51015727169085,5.20444615093797
"1883","16146n-25297n-59986r","SMART027X195",6.7678378245156,6.43355083867179
"1885","16146n-25297n-59986r","SMART028X194",2.88480071284671,3.10099278421148
"1887","16146n-25297n-59986r","SMART029X195",2.33795223683134,0
"1889","16146n-25297n-59986r","SMART030X194",4.12455040427917,4.20856570631212
"1891","16146n-25297n-59986r","SMART036X194",3.09467222140889,3.47754094824949
"1893","16146n-25297n-59986r","SMART039X195",4.10923317471585,3.93104101126391
"1895","16146n-25297n-59986r","SMART040X195",2.7219531062712,2.58021682959233
"1897","16146n-25297n-59986r","SMART041X195",6.74752783966125,6.28997527744208
"1899","16146n-25297n-59986r","SMART048X194",5.81308520954665,5.60329893607788
"1901","16146n-25297n-59986r","SMART050X194",5.82168402180834,5.800243507127
"1903","16146n-25297n-59986r","SMART051X194",3.31998732623661,3.6341592419137
"1905","16146n-25297n-59986r","SMART053X195",3.43752931090955,3.14587493198371
"1907","16146n-25297n-59986r","SMART057X195",4.64784646026853,4.38352551079762
"1909","16146n-25297n-59986r","SMART062X195",5.57047962734178,5.49700427742826
"1911","16146n-25297n-59986r","SMART066X194",4.1334050061227,4.40158413388941
"1913","16146n-25297n-59986r","SMART070X195",3.24298290021143,2.929058140286
"1915","16146n-25297n-59986r","SMART073X195",5.43048533012545,4.89155141270682
"1917","16146n-25297n-59986r","SMART077X195",5.42995947559975,5.07191852251315
"1921","16146n-25297n-59986r","SMART079X195",4.52828914165213,4.13740405168255
"1923","16146n-25297n-59986r","SMART080X195",5.31870805619577,5.12098335126512
"1927","16146n-25297n-59986r","SMART084X195",4.69473662934713,4.62173227428707
"1929","16146n-25297n-59986r","SMART087X194",2.85761897142436,2.96784707006446
"1931","16146n-25297n-59986r","SMART088X194",6.94996191444452,6.82534059372602
"1935","16146n-25297n-59986r","SMART093X195",4.77034558394708,4.50424426739813
"1937","16146n-25297n-59986r","SMART094X194",4.8071309580344,4.91537177986974
"1939","16146n-25297n-59986r","SMART095X195",3.3881121421135,2.96733279903229
"1941","16146n-25297n-59986r","SMART096X194",5.64190707093811,6.02535859875554
"1943","16146n-25297n-59986r","SMART097X195",4.00569548129078,3.91681152215994
"1945","16146n-25297n-59986r","SMART098X194",5.6451995172239,5.91085084311374
"1949","16146n-25297n-59986r","SMART102X194",1.77664583141801,0
"1951","16146n-25297n-59986r","SMART103X195",6.06059407592356,5.62708139972593
"1953","16146n-25297n-59986r","SMART104X194",4.19479303351891,4.62585477718092
"1955","16146n-25297n-59986r","SMART106X195",6.3726369626471,6.12905021006055
"1957","16146n-25297n-59986r","SMART108X195",1.95444505150515,0
"1959","16146n-25297n-59986r","SMART110X195",4.27569342387926,4.0668020592157
"1961","16146n-25297n-59986r","SMART115X195",4.83897668547055,4.58924403543783
"1965","16146n-25297n-59986r","SMART118X195",3.991757973447,3.49347265777133
"1967","16146n-25297n-59986r","SMART119X194",6.13070461419949,6.23824649698759
"1969","16146n-25297n-59986r","SMART120X194",1.6752256529721,0
"1971","16146n-25297n-59986r","SMART122X195",5.35100468882704,5.12026667660473
"1973","16146n-25297n-59986r","SMART125X195",3.26116873705845,3.14242665270479
"1977","16146n-25297n-59986r","SMART128X195",4.97016046153054,4.64554408012636
"1979","16146n-25297n-59986r","SMART129X195",2.22570404865809,1.73871024813824
"1981","16146n-25297n-59986r","SMART136X194",6.35624653994061,6.65637942024299
"1985","16146n-25297n-59986r","SMART147X195",6.32566635110371,5.95118927810609
"1987","16146n-25297n-59986r","SMART150X194",5.30474665431294,5.47784335270652
"1989","16146n-25297n-59986r","SMART151X195",4.89372687585053,4.74170955012692
"1991","16146n-25297n-59986r","SMART155X195",4.05265413516789,3.70179567938048
"1995","16146n-25297n-59986r","SMART164X194",5.42274494492309,5.77938456814975
"1997","16146n-25297n-59986r","SMART170X194",5.11709520519738,4.99314997975524
"1999","16146n-25297n-59986r","SMART171X195",5.4492342518649,5.10430776995889
"2001","16146n-25297n-59986r","SMART173X195",5.43341627996965,5.17275414357269
"2003","16146n-25297n-59986r","SMART178X194",6.14027240803495,6.22013280906489
"2005","16146n-25297n-59986r","SMART184X195",0,1.80335860507141
"2007","16146n-25297n-59986r","SMART188X194",4.3686880702347,4.56309740956618
"2009","16146n-25297n-59986r","SMART189X195",5.87770777018284,5.56685484515213
"2011","16146n-25297n-59986r","SMART198X194",5.60296716941738,5.66625366276379
"2015","16146n-25297n-59986r","SMART204X194",3.87743156065853,3.98824303133956
"2017","16146n-25297n-59986r","SMART215X194",5.3468694071302,5.44983601418695
"2019","16146n-25297n-59986r","SMART232X194",5.41325190464014,5.6688459047753
"2021","16146n-25297n-59986r","SMART235X195",6.792366873908,6.38590241136695
"2023","16146n-25297n-59986r","SMART238X195",5.26806432337702,4.83238543667235
"2025","16146n-25297n-59986r","SMART240X195",3.89893776587949,3.5201649007262
"2027","16146n-25297n-59986r","SMART241X194",5.30802014200942,5.63139097723444
"2029","16146n-25297n-59986r","SMART242X194",4.68435098386253,5.17054081160588
"2031","16146n-25297n-59986r","SMART247X194",6.40254718066685,6.60192281354303
"2033","16146n-25297n-59986r","SMART258X194",3.93827537657221,3.9265174515786
"2035","16146n-25297n-59986r","SMART263X195",4.2824825043375,4.08294651726973
"2037","16146n-25297n-59986r","SMART266X195",4.78105440081804,4.25547085578578
"2039","16146n-25297n-59986r","SMART267X195",5.42824853614007,4.92449626377433
"2041","16146n-25297n-59986r","SMART269X195",1.93007108502557,0
"2043","16146n-25297n-59986r","SMART271X194",0,2.15755932094379
"2047","16146n-25297n-59986r","SMART290X194",3.5481795720108,3.73265707645982
"2049","16146n-25297n-59986r","SMART291X195",5.09638476410497,4.81648404154872
"2051","16146n-25297n-59986r","SMART298X195",4.83524962830341,4.4317687265687
"2053","16146n-25297n-59986r","SMART303X195",1.86562931779451,0
"2055","16146n-25297n-59986r","SMART306X195",6.03846740070332,5.47214461530629
"2057","16146n-25297n-59986r","SMART307X195",4.77144704561319,4.44734610079452
"2059","16146n-25297n-59986r","SMART308X195",5.26470887537421,4.93130344481412
"2061","16146n-25297n-59986r","SMART309X194",4.34976167408661,4.61976318829099
"2063","16146n-25297n-59986r","SMART310X194",4.07618059159443,4.40109369739111
"2065","16146n-25297n-59986r","SMART315X194",2.50143595173921,2.85532011983725
"2067","16146n-25297n-59986r","SMART320X195",6.47601806153511,6.13912995724623
"2071","16146n-25297n-59986r","SMART323X194",3.10099278421148,3.43172658669698
"2073","16146n-25297n-59986r","SMART325X195",6.73206766882422,6.45534006276257
"2075","16146n-25297n-59986r","SMART331X194",4.4853726225325,4.68536672798237
"2081","16146n-25297n-59986r","SMART341X194",5.13373749123024,5.22127432204972
"2083","16146n-25297n-59986r","SMART348X195",5.85921804294633,5.57697130778981
"2085","16146n-25297n-59986r","SMART351X195",0,1.78002421300963
"2087","16146n-25297n-59986r","SMART357X195",6.42640754803574,6.11675268225014
"2089","16146n-25297n-59986r","SMART360X195",5.70750885639701,5.48226260445809
"2091","16146n-25297n-59986r","SMART369X194",3.99304984407052,4.14867490676715
"2093","16146n-25297n-59986r","SMART370X195",3.7857792788539,3.41805449872858
"2095","16146n-25297n-59986r","SMART371X195",6.79759437096644,6.53285817244039
"2097","16146n-25297n-59986r","SMART372X194",4.99937210181754,5.14586524335636
"2101","16146n-25297n-59986r","SMART384X194",5.39130667339087,5.5479859968016
"2103","16146n-25297n-59986r","SMART391X195",3.13505933877509,2.87299950817169
"2105","16146n-25297n-59986r","SMART397X195",5.28178139790794,4.8545271441182
"2109","16146n-25297n-59986r","SO.0437.01X194",3.08967788639652,3.09285898428471
"2113","16146n-25297n-59986r","SO.0458.01X194",3.10593106585207,3.47568623365289
"2115","16146n-25297n-59986r","SO.0479.01X195",2.84954976337591,2.7173402480093
"2117","16146n-25297n-59986r","SO.0491.01X194",3.74879794432518,3.85354607566917
"2119","16146n-25297n-59986r","SO.0665.01X194",4.06182137051654,4.13003340463061
"2121","16146n-25297n-59986r","SO.0679.02X194",2.69799986524871,3.13505933877509
"2123","16146n-25297n-59986r","SO.0739.01X194",4.16805960004438,4.13228240156249
"2125","16146n-25297n-59986r","SO.0746.01X194",3.2557861788883,3.70376806660769
"2127","16146n-25297n-59986r","SO.0749.01X194",2.00012773496011,2.61666563930036
"2135","16586n-11164n-32244n","CSC034X195",1.71918877639322,1.88251383249652
"2141","16586n-11164n-32244n","S3.0137.01X195",1.78674692740451,1.87487437593856
"2147","16586n-11164n-32244n","S3.0153.01X194",1.94448055624572,1.96850998097255
"2163","16586n-11164n-32244n","S3.0586.01X195",2.41680623708407,2.50389194969908
"2167","16586n-11164n-32244n","S3.0613.01X195",2.78192004966867,3.02286094094224
"2188","16586n-11164n-32244n","S3.0662.01X195",3.09648217665413,3.24571247882176
"2208","16586n-11164n-32244n","S3.0719.01X195",2.55567572067621,2.54317555791198
"2230","16586n-11164n-32244n","SMART019X195",0,1.65632149833295
"2238","16586n-11164n-32244n","SMART027X195",1.76473079684014,0
"2242","16586n-11164n-32244n","SMART029X195",1.77495235091167,0
"2250","16586n-11164n-32244n","SMART040X195",1.708377860289,1.65249740189455
"2264","16586n-11164n-32244n","SMART062X195",2.87638551592142,2.87469394517693
"2272","16586n-11164n-32244n","SMART077X195",4.10231273187128,4.19975507662997
"2274","16586n-11164n-32244n","SMART078X194",4.02356438016105,3.79503964994233
"2286","16586n-11164n-32244n","SMART088X194",3.93983270606741,3.82472067702535
"2304","16586n-11164n-32244n","SMART102X194",2.2170272046324,1.71739505393919
"2308","16586n-11164n-32244n","SMART104X194",0,1.62924053973028
"2310","16586n-11164n-32244n","SMART106X195",0,1.77664583141801
"2312","16586n-11164n-32244n","SMART108X195",4.0676582969596,4.13244285082076
"2322","16586n-11164n-32244n","SMART119X194",3.3002714630722,3.08831145484708
"2336","16586n-11164n-32244n","SMART136X194",1.63899671467564,0
"2338","16586n-11164n-32244n","SMART137X194",1.69744878975681,0
"2342","16586n-11164n-32244n","SMART150X194",3.30652033472025,3.11573506594869
"2348","16586n-11164n-32244n","SMART160X194",1.71018781553424,0
"2354","16586n-11164n-32244n","SMART171X195",2.8320361808832,2.69192081917233
"2356","16586n-11164n-32244n","SMART173X195",3.49983535155915,0
"2358","16586n-11164n-32244n","SMART178X194",1.8885836538636,0
"2366","16586n-11164n-32244n","SMART198X194",2.28848616861454,2.32434658477556
"2368","16586n-11164n-32244n","SMART203X194",3.43688622407066,3.39013643430273
"2370","16586n-11164n-32244n","SMART204X194",1.65441127807683,0
"2372","16586n-11164n-32244n","SMART215X194",3.49256038767613,3.39450839351136
"2374","16586n-11164n-32244n","SMART232X194",2.43361335540045,2.48657192910706
"2376","16586n-11164n-32244n","SMART235X195",0,1.87180217690159
"2388","16586n-11164n-32244n","SMART258X194",3.25385679376345,2.97501923195645
"2394","16586n-11164n-32244n","SMART267X195",2.68580459215489,2.75302356674494
"2396","16586n-11164n-32244n","SMART269X195",5.07592353412437,5.05324768490013
"2404","16586n-11164n-32244n","SMART291X195",1.69561560867515,0
"2406","16586n-11164n-32244n","SMART298X195",2.71866038021423,2.4932054526027
"2410","16586n-11164n-32244n","SMART306X195",2.37117788445966,2.61885462229774
"2412","16586n-11164n-32244n","SMART307X195",4.31855421171831,4.29141788580313
"2422","16586n-11164n-32244n","SMART320X195",4.36716677176686,4.37676280499878
"2426","16586n-11164n-32244n","SMART323X194",4.10148567037347,4.07618059159443
"2428","16586n-11164n-32244n","SMART325X195",3.51779452924597,3.64779700901271
"2436","16586n-11164n-32244n","SMART341X194",2.61227324570844,2.76945882923085
"2444","16586n-11164n-32244n","SMART360X195",1.73518911773966,2.12704052047911
"2446","16586n-11164n-32244n","SMART369X194",1.65441127807683,0
"2458","16586n-11164n-32244n","SMART391X195",4.56590947203479,4.66673554164625
"2460","16586n-11164n-32244n","SMART397X195",1.66959183525385,1.69744878975681
"2472","16586n-11164n-32244n","SO.0491.01X194",1.71559810826249,0
"2482","16586n-11164n-32244n","SO.0749.01X194",1.65441127807683,0
"2492","22110r-35174n-15238n","CSC035X194",2.61958321977988,2.80638610182307
"2494","22110r-35174n-15238n","S3.0078.01X194",2.55100645149252,2.47232786758114
"2502","22110r-35174n-15238n","S3.0153.01X194",0,3.17930304974838
"2507","22110r-35174n-15238n","S3.0169.01X194",2.24177295359729,2.45272775142377
"2553","22110r-35174n-15238n","S3.0698.01X194",2.15755932094379,1.84054963339749
"2583","22110r-35174n-15238n","SMART015X195",4.2348308798553,4.65757286478114
