"","triplet_id","sample","pep","triplet"
"741","dolphyn_4152408593971051818","S3.0693.01.2X194",2.20165917440409,2.34468626901268
"742","dolphyn_4152408593971051818","S3.0693.01X195",2.58248697812686,3.02577639490237
"743","dolphyn_4157519277644114171","S3.0693.01.2X194",0,1.68454538492091
"744","dolphyn_4157519277644114171","S3.0693.01X195",0,2.71004820376488
"745","dolphyn_4159811842572103144","SO.0491.01X194",2.5687881337687,3.18304137185898
"746","dolphyn_4169524917483374054","S3.0153.01X194",0,1.7245507195346
"747","dolphyn_4169524917483374054","S3.0693.01.2X194",0,2.00417905717929
"748","dolphyn_4169524917483374054","S3.0693.01X195",0,2.10657020906809
"749","dolphyn_4172381522657884473","S3.0693.01.2X194",0,2.06686275947298
"750","dolphyn_4172381522657884473","S3.0693.01X195",0,2.82849635417808
"751","dolphyn_4177343984148968024","S3.0693.01X195",0,1.64287268852034
"752","dolphyn_4180437640168444804","S3.0153.01X194",1.78002421300963,0
"753","dolphyn_4191862898931008461","S3.0153.01X194",1.79009141212736,0
"754","dolphyn_4191862898931008461","S3.0693.01X195",1.80335860507141,0
"755","dolphyn_4193146673646517317","S3.0693.01X195",1.82937633279936,0
"756","dolphyn_4209131358298084256","S3.0693.01.2X194",2.31253542384721,0
"757","dolphyn_4209131358298084256","S3.0693.01X195",2.47232786758114,0
"758","dolphyn_4211532804653638055","SO.0491.01X194",0,3.26804686887465
"759","dolphyn_422911676526465399","S3.0153.01X194",0,1.90359895098359
"760","dolphyn_422911676526465399","S3.0693.01X195",0,1.68268837417369
"761","dolphyn_4229137406373229479","S3.0693.01X195",1.8531680973567,0
"762","dolphyn_4233553299230166905","S3.0693.01.2X194",1.71018781553424,0
"763","dolphyn_4233553299230166905","S3.0693.01X195",1.87333945622048,0
"764","dolphyn_4250408738646565904","S3.0693.01X195",0,1.75958057086382
"765","dolphyn_4254586972770708442","S3.0153.01X194",0,1.61342993370364
"766","dolphyn_4254601861916696308","S3.0693.01.2X194",2.14710019015365,0
"767","dolphyn_4254601861916696308","S3.0693.01X195",2.44147709186066,0
"768","dolphyn_4254849072033662704","S3.0693.01X195",0,1.71379792775834
"769","dolphyn_4267968093345787664","S3.0693.01.2X194",0,1.61143591509677
"770","dolphyn_4267968093345787664","S3.0693.01X195",1.76814960358892,0
"771","dolphyn_4271629370400045070","S3.0153.01X194",1.7263316639056,0
"772","dolphyn_4271629370400045070","S3.0693.01X195",1.6094379124341,0
"773","dolphyn_4280762336718134581","S3.0153.01X194",1.70110510095992,0
"774","dolphyn_4293546065234829747","S3.0153.01X194",1.68454538492091,0
"775","dolphyn_4294818356788390484","S3.0693.01X195",1.80170980008122,1.83577635464483
"776","dolphyn_431016132410340516","SO.0491.01X194",1.61143591509677,0
"777","dolphyn_4320222574194820304","S3.0693.01X195",0,1.66959183525385
"778","dolphyn_4322292612219755453","S3.0693.01X195",0,1.73165554515835
"779","dolphyn_4324098324088972921","S3.0153.01X194",2.06559613485778,0
"780","dolphyn_4328656568314510449","S3.0153.01X194",1.80664808172181,0
"781","dolphyn_4336690886803935580","S3.0693.01X195",0,1.78507048107726
"782","dolphyn_433806449174373741","S3.0153.01X194",0,2.99172425215645
"783","dolphyn_4339165615690500014","S3.0693.01X195",1.96290772542388,0
"784","dolphyn_4349790213967476616","S3.0153.01X194",1.80828877117927,2.14593128294867
"785","dolphyn_435441550984976105","S3.0153.01X194",0,2.23857976301813
"786","dolphyn_4359337018909216738","SO.0491.01X194",0,1.87946504964716
"787","dolphyn_4361434704125652329","S3.0153.01X194",1.6094379124341,0
"788","dolphyn_4369206808740164088","S3.0153.01X194",0,1.69561560867515
"789","dolphyn_4369206808740164088","S3.0693.01X195",0,1.64480505627139
"790","dolphyn_4377583658603350499","S3.0693.01X195",0,1.7281094421516
"791","dolphyn_4385106977906672416","S3.0153.01X194",2.77881927199042,0
"792","dolphyn_4387873433578383751","S3.0693.01X195",1.63899671467564,0
"793","dolphyn_4403652552875385949","SO.0491.01X194",2.02154756326093,1.84371920815877
"794","dolphyn_4409663152844844300","S3.0693.01X195",1.88555334851442,0
"795","dolphyn_4415377560837678479","S3.0153.01X194",1.73871024813824,0
"796","dolphyn_4418852783225221819","S3.0693.01X195",0,1.708377860289
"797","dolphyn_4427421420141494783","S3.0693.01X195",1.63119940421561,0
"798","dolphyn_4429458120633105060","S3.0153.01X194",1.7227665977411,0
"799","dolphyn_4429458120633105060","S3.0693.01X195",1.77155676191054,0
"800","dolphyn_4431796625750797115","S3.0153.01X194",0,1.62334081760309
"801","dolphyn_4433488799151427226","S3.0693.01X195",0,1.71018781553424
"802","dolphyn_445786632718067260","S3.0153.01X194",0,1.68454538492091
"803","dolphyn_4459341664983388546","S3.0693.01.2X194",3.31998732623661,0
"804","dolphyn_4459341664983388546","S3.0693.01X195",4.29278550089594,0
"805","dolphyn_4465883886407462663","S3.0153.01X194",1.70110510095992,0
"806","dolphyn_4469750878859432599","S3.0693.01X195",0,1.79175946922805
"807","dolphyn_4483851363714024365","S3.0693.01.2X194",3.48829208851309,2.87807423008576
"808","dolphyn_4483851363714024365","S3.0693.01X195",4.40317639339662,3.35759374418002
"809","dolphyn_4483891993424996241","S3.0153.01X194",0,1.66959183525385
"810","dolphyn_4497435217338911094","S3.0153.01X194",0,2.62466859216316
"811","dolphyn_4497435217338911094","S3.0693.01.2X194",0,2.58324255050886
"812","dolphyn_4497435217338911094","S3.0693.01X195",0,2.69124308278583
"813","dolphyn_450402805633684819","S3.0693.01.2X194",0,2.39971180372477
"814","dolphyn_450402805633684819","S3.0693.01X195",0,2.65815943148875
"815","dolphyn_4513845719492133694","S3.0153.01X194",0,1.73695123273306
"816","dolphyn_4530486291343687105","S3.0153.01X194",0,1.65249740189455
"817","dolphyn_4540301120467316130","S3.0693.01.2X194",2.02287119019144,0
"818","dolphyn_454121311242733527","SO.0491.01X194",1.64480505627139,0
"819","dolphyn_4575892438956408323","S3.0153.01X194",0,1.61143591509677
"820","dolphyn_4578983941487932453","S3.0153.01X194",0,1.98375629154543
"821","dolphyn_4581747933157587271","S3.0153.01X194",1.99877363861238,0
"822","dolphyn_4591651353304080815","S3.0693.01X195",0,1.73165554515835
"823","dolphyn_4591652488555829171","S3.0153.01X194",2.01223279198639,0
"824","dolphyn_460640622186821006","S3.0693.01.2X194",2.43711598595165,0
"825","dolphyn_460640622186821006","S3.0693.01X195",2.76631910922619,0
"826","dolphyn_4614415641089760370","S3.0153.01X194",0,1.63510565918268
"827","dolphyn_4614415641089760370","S3.0693.01.2X194",0,1.61541998411165
"828","dolphyn_4614415641089760370","SO.0491.01X194",0,1.97962120639763
"829","dolphyn_4614834704800736404","S3.0693.01X195",1.71559810826249,0
"830","dolphyn_4615892735448979760","S3.0693.01X195",0,2.07191327525904
"831","dolphyn_4622759056486633590","S3.0693.01X195",1.6094379124341,0
"832","dolphyn_4623359541000922909","S3.0153.01X194",0,2.14358936150359
"833","dolphyn_4624298372343758973","S3.0153.01X194",0,1.65249740189455
"834","dolphyn_4627194976096202589","S3.0693.01.2X194",0,1.6094379124341
"835","dolphyn_4627678074881219677","S3.0153.01X194",0,1.68824909285839
"836","dolphyn_4627678074881219677","S3.0693.01X195",0,1.6094379124341
"837","dolphyn_4635020696842935767","S3.0153.01X194",0,2.01223279198639
"838","dolphyn_4635020696842935767","S3.0693.01X195",1.69009581545155,0
"839","dolphyn_4642192026026745191","S3.0693.01X195",1.61541998411165,0
"840","dolphyn_4643248270610386063","S3.0693.01X195",1.67147330335355,0
"841","dolphyn_4643669427406700526","S3.0693.01X195",1.64093657949347,0
"842","dolphyn_4679383809145117337","S3.0693.01X195",1.85159946958407,0
"843","dolphyn_4690244394431406700","SO.0491.01X194",2.13298230860787,0
"844","dolphyn_4693903770973541790","S3.0153.01X194",2.00012773496011,0
"845","dolphyn_4703148356017166254","S3.0693.01X195",1.74919985480926,0
"846","dolphyn_4703832270730379698","S3.0693.01.2X194",2.2364452904895,2.17928687664955
"847","dolphyn_4703832270730379698","S3.0693.01X195",2.29958058397375,0
"848","dolphyn_470831109940389838","S3.0693.01X195",0,2.17475172148416
"849","dolphyn_4708964319346040990","S3.0693.01X195",1.71739505393919,0
"850","dolphyn_4711598972734457063","SO.0491.01X194",2.40784560365154,0
"851","dolphyn_4721311047429670252","S3.0693.01X195",1.74571553072665,0
"852","dolphyn_4738919314833587863","S3.0693.01X195",0,1.68082790852077
"853","dolphyn_4741223365757554536","S3.0153.01X194",2.45530618001171,0
"854","dolphyn_4741223365757554536","SO.0491.01X194",3.78487121976766,0
"855","dolphyn_4746979566582353911","S3.0693.01X195",1.86562931779451,0
"856","dolphyn_4749102432897549170","S3.0693.01X195",1.74221902366792,0
"857","dolphyn_4749204685036080042","S3.0693.01X195",1.85159946958407,0
"858","dolphyn_4749284108363419923","S3.0693.01X195",0,1.65441127807683
"859","dolphyn_4753772837704784253","S3.0153.01X194",1.67335123817775,0
"860","dolphyn_4753772837704784253","S3.0693.01X195",0,1.62334081760309
"861","dolphyn_4754359124403912103","S3.0153.01X194",2.30258509299405,0
"862","dolphyn_4754359124403912103","S3.0693.01X195",1.86408013080768,0
"863","dolphyn_4759720107123537686","S3.0153.01X194",0,2.75174805636793
"864","dolphyn_4760319752318915874","S3.0693.01X195",0,1.8961194845523
"865","dolphyn_4770568147000834674","S3.0153.01X194",0,2.51850259921652
"866","dolphyn_4770568147000834674","SO.0491.01X194",0,2.02287119019144
"867","dolphyn_4771611817323227672","S3.0693.01X195",1.85159946958407,0
"868","dolphyn_4775180270705252426","S3.0693.01X195",1.81645208181843,0
"869","dolphyn_4777971976375403065","S3.0153.01X194",0,3.25809653802148
"870","dolphyn_4786623748761711736","S3.0153.01X194",0,1.65632149833295
"871","dolphyn_4786623748761711736","S3.0693.01X195",1.7732559976635,1.69927861643389
"872","dolphyn_4789349966337933875","S3.0153.01X194",1.70292825552144,0
"873","dolphyn_479103282639552340","SO.0491.01X194",0,1.9823798288367
"874","dolphyn_4797582961705345945","S3.0693.01X195",1.70656462316482,0
"875","dolphyn_4798656208943109222","S3.0153.01X194",0,1.83418018511201
"876","dolphyn_4798656208943109222","S3.0693.01X195",2.05412373369555,0
"877","dolphyn_4798851537868515170","S3.0153.01X194",1.69927861643389,0
"878","dolphyn_4800165071726576641","S3.0153.01X194",0,1.64480505627139
"879","dolphyn_4804270293116720399","S3.0693.01X195",1.72988406550997,0
"880","dolphyn_4808440455956128424","S3.0153.01X194",1.63315443905142,1.68082790852077
"881","dolphyn_4808483692116431512","S3.0153.01X194",0,1.73871024813824
"882","dolphyn_4808483692116431512","S3.0693.01.2X194",1.81645208181843,1.70474809223843
"883","dolphyn_4841377247237881084","S3.0153.01X194",1.69193913394584,0
"884","dolphyn_4842443686623049511","S3.0693.01X195",0,1.7630170003624
"885","dolphyn_4845955962646543737","S3.0153.01X194",1.94304891677428,0
"886","dolphyn_4845955962646543737","S3.0693.01.2X194",1.90508815453506,0
"887","dolphyn_4845955962646543737","S3.0693.01X195",2.31352503303238,0
"888","dolphyn_4850078793192019985","S3.0693.01X195",2.05412373369555,0
"889","dolphyn_4854545541675872572","S3.0693.01.2X194",0,2.98618686071046
"890","dolphyn_4854545541675872572","S3.0693.01X195",0,2.71403227277976
"891","dolphyn_4856126133515947355","S3.0693.01.2X194",0,2.10778601468898
"892","dolphyn_4856126133515947355","S3.0693.01X195",0,2.51769647261099
"893","dolphyn_4857192705050218193","S3.0693.01X195",1.79175946922805,0
"894","dolphyn_486105715096781039","S3.0693.01X195",1.7561322915849,0
"895","dolphyn_4864816401500577584","S3.0153.01X194",4.22038966907276,3.57402961243499
"896","dolphyn_4869251570098516706","S3.0153.01X194",1.84530023615608,0
"897","dolphyn_4878463357592623897","S3.0693.01X195",1.708377860289,0
"898","dolphyn_4880729933983705367","S3.0693.01X195",1.94304891677428,0
"899","dolphyn_4886992231098773039","S3.0153.01X194",1.78507048107726,0
"900","dolphyn_4894109232328210874","SO.0491.01X194",1.61938824328727,0
"901","dolphyn_489742500945408783","S3.0693.01X195",0,1.7732559976635
"902","dolphyn_4897757316586798869","S3.0693.01.2X194",0,1.73695123273306
"903","dolphyn_4897757316586798869","S3.0693.01X195",2.4748563139345,2.73631366637507
"904","dolphyn_4914585007585748814","S3.0153.01X194",0,1.64480505627139
"905","dolphyn_4915760342586890844","S3.0153.01X194",0,2.10046890887191
"906","dolphyn_492611036805106537","S3.0693.01X195",0,1.74571553072665
"907","dolphyn_4929481681976273844","S3.0153.01X194",0,1.75267208052001
"908","dolphyn_493912072381080423","S3.0153.01X194",1.84530023615608,0
"909","dolphyn_493912072381080423","S3.0693.01X195",0,1.72988406550997
"910","dolphyn_493912072381080423","SO.0491.01X194",0,2.96733279903229
"911","dolphyn_4963229358970663488","S3.0693.01X195",1.64865862558738,0
"912","dolphyn_4963229358970663488","SO.0491.01X194",0,1.86562931779451
"913","dolphyn_4968995461056194259","S3.0693.01X195",1.99197551589856,0
"914","dolphyn_4974459027729694485","S3.0153.01X194",1.9643112344262,0
"915","dolphyn_4974580062123850975","S3.0693.01X195",1.83258146374831,1.74919985480926
"916","dolphyn_4975278525131585109","S3.0153.01X194",0,1.63119940421561
"917","dolphyn_4988129357289050252","S3.0693.01X195",1.96150224381515,0
"918","dolphyn_4989598993841361283","S3.0693.01X195",1.86252854011626,0
"919","dolphyn_4996602997618984118","S3.0693.01X195",0,1.87946504964716
"920","dolphyn_4999814629268786129","S3.0693.01.2X194",0,1.7404661748405
"921","dolphyn_4999814629268786129","S3.0693.01X195",0,2.21920348405499
"922","dolphyn_5025093293697549436","S3.0693.01X195",1.66203036255327,0
"923","dolphyn_5033024785763481957","S3.0153.01X194",2.14710019015365,0
"924","dolphyn_5033024785763481957","S3.0693.01X195",1.61143591509677,0
"925","dolphyn_5033605169289644365","S3.0693.01X195",1.63899671467564,0
"926","dolphyn_5046871383023080741","S3.0153.01X194",2.43185742869818,0
"927","dolphyn_5073752743428529155","S3.0693.01.2X194",0,1.89311196348834
"928","dolphyn_5073752743428529155","S3.0693.01X195",0,2.34084380511114
"929","dolphyn_5074115191552806070","S3.0153.01X194",1.90805992492422,0
"930","dolphyn_5077340384544164542","S3.0153.01X194",1.79009141212736,0
"931","dolphyn_5077745254020081263","S3.0153.01X194",0,2.06051353179432
"932","dolphyn_5077793493043738969","SO.0491.01X194",1.78507048107726,0
"933","dolphyn_5079017064715994587","S3.0153.01X194",2.59450815970308,1.67709656090792
"934","dolphyn_5088938264665177499","S3.0693.01.2X194",1.64093657949347,0
"935","dolphyn_5089589585458551615","SO.0491.01X194",0,1.81807677754543
"936","dolphyn_5090236805419810818","S3.0153.01X194",1.95586047990848,0
"937","dolphyn_5090236805419810818","S3.0693.01X195",1.72988406550997,0
"938","dolphyn_509791615518712712","S3.0153.01X194",1.70474809223843,0
"939","dolphyn_5098666810996024179","S3.0153.01X194",0,1.92570744173779
"940","dolphyn_5100605411874180937","SO.0491.01X194",0,1.87946504964716
"941","dolphyn_5106908929235534533","S3.0693.01X195",1.68268837417369,0
"942","dolphyn_5110670677238939431","S3.0153.01X194",1.65441127807683,0
"943","dolphyn_5110729008260509006","S3.0693.01X195",0,1.78507048107726
"944","dolphyn_5126337811319233337","S3.0153.01X194",0,1.96150224381515
"945","dolphyn_5126337811319233337","S3.0693.01.2X194",0,1.66581824587021
"946","dolphyn_5126337811319233337","SO.0491.01X194",0,2.2975725511705
"947","dolphyn_5128921424867886628","S3.0693.01X195",1.8531680973567,0
"948","dolphyn_5139493724695678010","S3.0153.01X194",0,2.55955019278377
"949","dolphyn_5144491080543548039","S3.0693.01X195",0,1.62334081760309
"950","dolphyn_5152304781100369776","S3.0153.01X194",1.76130026174335,0
"951","dolphyn_5152304781100369776","S3.0693.01X195",1.69561560867515,0
"952","dolphyn_5153010406524374937","S3.0153.01X194",1.708377860289,0
"953","dolphyn_5156472936254436110","S3.0693.01X195",0,1.87487437593856
"954","dolphyn_5160196407163167006","S3.0153.01X194",1.61342993370364,0
"955","dolphyn_5160196407163167006","S3.0693.01X195",1.66203036255327,0
"956","dolphyn_5160196407163167006","SO.0491.01X194",2.3494686788929,0
"957","dolphyn_5175899983066467405","S3.0693.01X195",1.74745921033147,0
"958","dolphyn_5182676363054091960","SO.0491.01X194",2.07317192866624,1.83098018238134
"959","dolphyn_51845799048653238","S3.0153.01X194",3.1389664416399,3.88998187455127
"960","dolphyn_5188962992192056940","S3.0153.01X194",1.78507048107726,0
"961","dolphyn_5202060787662841427","S3.0153.01X194",0,1.82937633279936
"962","dolphyn_5202060787662841427","S3.0693.01X195",1.65057985576528,0
"963","dolphyn_5209109269660026994","S3.0693.01X195",1.7281094421516,0
"964","dolphyn_5217250800597204658","S3.0153.01X194",0,1.76473079684014
"965","dolphyn_5219674062898066593","SO.0491.01X194",2.23323501485925,1.67335123817775
"966","dolphyn_5219902361383592204","S3.0153.01X194",1.62334081760309,0
"967","dolphyn_5221816092169508293","S3.0693.01X195",1.78507048107726,0
"968","dolphyn_5230505824343218123","S3.0693.01X195",1.75785791755237,0
"969","dolphyn_5234572920931517928","S3.0153.01X194",0,2.84549061022345
"970","dolphyn_5237495443829310329","S3.0693.01X195",0,1.91985947185537
"971","dolphyn_524054228212868017","S3.0153.01X194",1.65632149833295,0
"972","dolphyn_524054228212868017","S3.0693.01X195",1.77664583141801,1.6467336971778
"973","dolphyn_5242069652717627717","S3.0153.01X194",0,1.65249740189455
"974","dolphyn_5242069652717627717","S3.0693.01X195",0,1.70474809223843
"975","dolphyn_5250573903512173591","S3.0693.01X195",1.82454929205105,0
"976","dolphyn_5253208115426681749","S3.0153.01X194",1.66770682055808,0
"977","dolphyn_5285026894547867112","S3.0153.01X194",2.24601474150565,2.27624111765444
"978","dolphyn_5287542272646515228","S3.0693.01X195",1.70292825552144,0
"979","dolphyn_5290904941659018037","S3.0153.01X194",1.62334081760309,0
"980","dolphyn_5290904941659018037","S3.0693.01X195",1.79175946922805,0
"981","dolphyn_5294359890802113389","S3.0693.01X195",1.64093657949347,0
"982","dolphyn_5295948793162370148","SO.0491.01X194",2.50878592357794,1.86872051036418
"983","dolphyn_5299356954550858096","S3.0693.01X195",1.80170980008122,0
"984","dolphyn_5303853670995664550","S3.0693.01X195",1.6752256529721,0
"985","dolphyn_5320606348123338929","S3.0153.01X194",0,1.62531126159039
"986","dolphyn_5336796265645536365","S3.0693.01X195",1.63119940421561,0
"987","dolphyn_5352293765275149881","S3.0153.01X194",1.92716410623426,0
"988","dolphyn_5352293765275149881","S3.0693.01X195",1.62334081760309,0
"989","dolphyn_5353259630468309474","S3.0693.01X195",1.64287268852034,0
"990","dolphyn_5355427472575862401","S3.0693.01X195",0,1.88251383249652
"991","dolphyn_5360974213775688387","S3.0693.01X195",1.6094379124341,0
"992","dolphyn_5360974213775688387","SO.0491.01X194",1.69193913394584,0
"993","dolphyn_5362166878150507855","SO.0491.01X194",0,2.07442899985629
"994","dolphyn_537492379829083027","S3.0693.01X195",1.6752256529721,0
"995","dolphyn_5388678242255391991","S3.0153.01X194",0,1.77833644889591
"996","dolphyn_5389754182212257348","S3.0153.01X194",1.81482474215905,0
"997","dolphyn_5405373092314075256","S3.0693.01.2X194",2.29051251175978,0
"998","dolphyn_5405373092314075256","S3.0693.01X195",2.93757335938046,2.32727770558442
"999","dolphyn_5408488990370796872","S3.0693.01X195",0,1.64287268852034
"1000","dolphyn_5409051119283687619","S3.0693.01X195",1.66770682055808,0
"1001","dolphyn_5409891537156302619","S3.0693.01.2X194",2.06939120582633,0
"1002","dolphyn_5409891537156302619","S3.0693.01X195",3.0478502278161,1.9387416595767
"1003","dolphyn_5409891537156302619","SO.0491.01X194",3.19499288440487,2.32532457996354
"1004","dolphyn_5431992023121051611","S3.0693.01X195",0,1.63119940421561
"1005","dolphyn_5432335358112339620","SO.0491.01X194",0,2.23323501485925
"1006","dolphyn_5433314270733245275","SO.0491.01X194",0,4.28110071608392
"1007","dolphyn_5435310460156539778","S3.0153.01X194",1.86097453824953,1.63705307946707
"1008","dolphyn_544953841126729435","S3.0693.01X195",0,1.64093657949347
"1009","dolphyn_5453739491774829982","S3.0153.01X194",0,2.19277022698684
"1010","dolphyn_546115593681466219","S3.0153.01X194",1.708377860289,0
"1011","dolphyn_5467052387378553775","S3.0153.01X194",0,2.18041745901984
"1012","dolphyn_5468735719678602448","S3.0153.01X194",1.78507048107726,0
"1013","dolphyn_5468735719678602448","SO.0491.01X194",1.6752256529721,0
"1014","dolphyn_5471246118189533269","S3.0693.01X195",1.63119940421561,0
"1015","dolphyn_5473846074998189041","S3.0693.01X195",1.6094379124341,0
"1016","dolphyn_5484868460587315017","S3.0693.01X195",1.71018781553424,0
"1017","dolphyn_5488959966762756564","S3.0693.01X195",0,1.64093657949347
"1018","dolphyn_5489183818605272943","S3.0693.01X195",2.03470564783844,0
"1019","dolphyn_5497592412305120881","S3.0693.01X195",1.708377860289,0
"1020","dolphyn_5498735356790066396","S3.0693.01.2X194",1.97269117173296,0
"1021","dolphyn_550841577641189479","S3.0693.01X195",0,1.6752256529721
"1022","dolphyn_5515590911990088262","S3.0153.01X194",1.68454538492091,0
"1023","dolphyn_5515750459486934947","S3.0153.01X194",1.82616089594539,1.83418018511201
"1024","dolphyn_5515750459486934947","SO.0491.01X194",0,2.14710019015365
"1025","dolphyn_5524285871964887357","S3.0693.01X195",0,1.80170980008122
"1026","dolphyn_5526531722062021210","S3.0153.01X194",2.07317192866624,1.86097453824953
"1027","dolphyn_5526531722062021210","S3.0693.01X195",1.63119940421561,0
"1028","dolphyn_5528338047860422414","S3.0693.01X195",2.30158459266046,2.30558060197384
"1029","dolphyn_5552393225956634145","S3.0693.01.2X194",1.97685495290473,0
"1030","dolphyn_5552393225956634145","S3.0693.01X195",1.95444505150515,0
"1031","dolphyn_5552664566303726527","S3.0693.01X195",1.66959183525385,0
"1032","dolphyn_5562447570487442468","SO.0491.01X194",0,1.63315443905142
"1033","dolphyn_5568457250587410078","S3.0153.01X194",1.6467336971778,0
"1034","dolphyn_5568782225642528424","S3.0153.01X194",2.29152414563462,0
"1035","dolphyn_5572930413033032109","SO.0491.01X194",0,1.87640694328834
"1036","dolphyn_5579525831784477361","S3.0153.01X194",1.70110510095992,0
"1037","dolphyn_5587507297893056045","S3.0693.01.2X194",1.74396880539171,0
"1038","dolphyn_5589845396427120191","S3.0153.01X194",0,1.74221902366792
"1039","dolphyn_5589845396427120191","SO.0491.01X194",0,2.07191327525904
"1040","dolphyn_5602297320999363358","S3.0153.01X194",0,1.77833644889591
"1041","dolphyn_5620892669444036394","S3.0153.01X194",0,1.62334081760309
"1042","dolphyn_5629684189787334310","S3.0693.01.2X194",0,3.62113580202742
"1043","dolphyn_5629684189787334310","S3.0693.01X195",0,4.04707823642101
"1044","dolphyn_5629684189787334310","SO.0491.01X194",0,3.81043314966651
"1045","dolphyn_5633840027754519473","S3.0153.01X194",1.63705307946707,0
"1046","dolphyn_5634295846323429767","SO.0491.01X194",0,1.9154509415706
"1047","dolphyn_5636312933452574132","S3.0153.01X194",1.66203036255327,0
"1048","dolphyn_5651007405572506529","S3.0693.01X195",0,2.04381436403668
"1049","dolphyn_5653844452461509232","S3.0693.01.2X194",0,2.53686638871871
"1050","dolphyn_5653844452461509232","S3.0693.01X195",0,2.37583555473364
"1051","dolphyn_5665114761216211571","S3.0153.01X194",0,1.94876321803772
"1052","dolphyn_5668493644923424079","S3.0693.01.2X194",2.07191327525904,2.36930872503695
"1053","dolphyn_5668493644923424079","S3.0693.01X195",2.77008559202166,2.11866225483312
"1054","dolphyn_5668583922602234648","S3.0693.01X195",1.68268837417369,0
"1055","dolphyn_567321579704683989","S3.0153.01X194",1.7245507195346,0
"1056","dolphyn_5681335419240110696","S3.0153.01X194",1.70110510095992,2.61373952163097
"1057","dolphyn_5688086125013948095","S3.0153.01X194",1.92278773163446,0
"1058","dolphyn_5688086125013948095","SO.0491.01X194",2.75620524298926,1.69744878975681
"1059","dolphyn_5693993993931766875","S3.0153.01X194",2.39151130218845,0
"1060","dolphyn_5693993993931766875","S3.0693.01X195",1.69009581545155,0
"1061","dolphyn_5699751047647857678","S3.0153.01X194",1.77833644889591,1.97546895129686
"1062","dolphyn_5699751047647857678","S3.0693.01X195",0,2.1701959049483
"1063","dolphyn_5726014941986010194","S3.0153.01X194",0,1.91839212016142
"1064","dolphyn_5726014941986010194","S3.0693.01.2X194",0,1.7263316639056
"1065","dolphyn_5726014941986010194","S3.0693.01X195",0,2.02683159140754
"1066","dolphyn_5728753514224367578","S3.0153.01X194",0,1.75267208052001
"1067","dolphyn_5729597431014911921","S3.0693.01X195",0,1.71559810826249
"1068","dolphyn_5735020791627203259","S3.0693.01X195",1.81807677754543,0
"1069","dolphyn_5737793937561644321","S3.0693.01X195",0,1.6752256529721
"1070","dolphyn_5743939965529299867","SO.0491.01X194",1.68639895357023,0
"1071","dolphyn_5751077762094205217","S3.0693.01X195",2.1540850846756,0
"1072","dolphyn_5761937057813391631","S3.0693.01X195",1.79175946922805,0
"1073","dolphyn_576726110484494372","S3.0693.01X195",0,1.74745921033147
"1074","dolphyn_5775968265205995917","S3.0153.01X194",1.71379792775834,0
"1075","dolphyn_5786593082153716518","S3.0153.01X194",2.05796251000271,2.23108909128898
"1076","dolphyn_5786593082153716518","S3.0693.01X195",1.71559810826249,0
"1077","dolphyn_5790139622125796376","S3.0153.01X194",0,2.41947884446554
"1078","dolphyn_5797898621916021908","S3.0153.01X194",1.71559810826249,0
"1079","dolphyn_580394240121132986","S3.0693.01X195",1.708377860289,0
"1080","dolphyn_5813091640282562851","S3.0153.01X194",0,1.86097453824953
"1081","dolphyn_5813879018833143134","S3.0693.01X195",0,1.62136648329937
"1082","dolphyn_5816225406178598086","S3.0153.01X194",0,1.61342993370364
"1083","dolphyn_5836260539352785505","S3.0153.01X194",0,2.43009841329301
"1084","dolphyn_5836260539352785505","SO.0491.01X194",2.64119789411437,2.78870810411966
"1085","dolphyn_5843046950678509343","S3.0693.01X195",2.02814824729229,0
"1086","dolphyn_5867200969279154094","S3.0153.01X194",1.83418018511201,0
"1087","dolphyn_5867200969279154094","S3.0693.01.2X194",1.76130026174335,1.63315443905142
"1088","dolphyn_586743426854751769","S3.0153.01X194",2.83907846350861,0
"1089","dolphyn_5879739801507310524","S3.0693.01.2X194",0,2.17361471169709
"1090","dolphyn_5885389850160365148","S3.0693.01X195",0,2.07693841146172
"1091","dolphyn_5888882559069481390","S3.0153.01X194",1.74221902366792,0
"1092","dolphyn_5895393335255659193","S3.0693.01X195",0,1.68268837417369
"1093","dolphyn_5901978029802322212","S3.0693.01.2X194",0,1.66581824587021
"1094","dolphyn_5901978029802322212","S3.0693.01X195",0,2.17361471169709
"1095","dolphyn_5907965043607630930","S3.0153.01X194",1.81156209652423,0
"1096","dolphyn_5916097154789458638","S3.0693.01X195",1.72988406550997,0
"1097","dolphyn_5920672289724585156","S3.0693.01.2X194",0,1.99333884262642
"1098","dolphyn_5920672289724585156","S3.0693.01X195",0,2.09801792725277
"1099","dolphyn_5927611401092579355","S3.0153.01X194",1.69561560867515,0
"1100","dolphyn_5931912549915469537","S3.0153.01X194",2.89922137317315,0
"1101","dolphyn_5931912549915469537","S3.0693.01.2X194",1.68454538492091,0
"1102","dolphyn_5931912549915469537","S3.0693.01X195",2.43009841329301,0
"1103","dolphyn_5951293484365316204","S3.0693.01X195",0,1.84371920815877
"1104","dolphyn_5951959305587751413","S3.0153.01X194",0,2.10291389786498
"1105","dolphyn_5951959305587751413","SO.0491.01X194",0,2.01756613796175
"1106","dolphyn_5954261927195256581","S3.0153.01X194",0,2.30258509299405
"1107","dolphyn_5955808102533608812","SO.0491.01X194",3.59676416520613,0
