"","taxon_id","pro_id","lfc","pep_no","triplet_id","sample"
"797","uvig_357864","uvig_357864_16",0,"pep2","dolphyn_5786593082153716518","S3.0153.01X194"
"798","uvig_315082","uvig_315082_18",0,"pep3","dolphyn_3338085207032094404","S3.0153.01X194"
"799","uvig_315082","uvig_315082_18",0,"pep3","dolphyn_3338085207032094404","S3.0693.01X195"
"800","uvig_356792","uvig_356792_98",0,"pep3","dolphyn_4294818356788390484","S3.0693.01X195"
"801","uvig_357328","uvig_357328_36",0,"pep1","dolphyn_5927611401092579355","S3.0153.01X194"
"802","uvig_396640","uvig_396640_60",0,"pep1","dolphyn_8680768673135162522","S3.0693.01X195"
"803","uvig_396640","uvig_396640_60",0,"pep1","dolphyn_8680768673135162522","S3.0693.01.2X194"
"804","uvig_396640","uvig_396640_60",0,"pep1","dolphyn_8680768673135162522","S3.0153.01X194"
"805","uvig_354790","uvig_354790_17",0,"pep2","dolphyn_8020399200923968824","S3.0153.01X194"
"806","ivig_4424","ivig_4424_67",0,"pep2","dolphyn_4974580062123850975","S3.0693.01X195"
"807","uvig_356226","uvig_356226_38",0,"pep3","dolphyn_386700858133017322","S3.0693.01X195"
"808","uvig_356792","uvig_356792_27",0,"pep1","dolphyn_1221643508740902921","S3.0153.01X194"
"809","uvig_354750","uvig_354750_3",0,"pep2","dolphyn_5405373092314075256","S3.0693.01X195"
"810","uvig_356033","uvig_356033_47",0,"pep3","dolphyn_7131015221084664662","S3.0693.01.2X194"
"811","uvig_356033","uvig_356033_47",0,"pep3","dolphyn_7131015221084664662","S3.0693.01X195"
"812","uvig_418132","uvig_418132_52",0,"pep3","dolphyn_5960197278370579886","S3.0693.01X195"
"813","uvig_315082","uvig_315082_21",0,"pep3","dolphyn_6873698798253845018","S3.0153.01X194"
"814","uvig_315082","uvig_315082_21",0,"pep3","dolphyn_6873698798253845018","S3.0693.01X195"
"815","uvig_315082","uvig_315082_21",0,"pep3","dolphyn_6873698798253845018","SO.0491.01X194"
"816","uvig_358797","uvig_358797_75",0,"pep2","dolphyn_2778950575130695705","S3.0693.01X195"
"817","uvig_358797","uvig_358797_75",0,"pep2","dolphyn_2778950575130695705","S3.0693.01.2X194"
"818","uvig_356226","uvig_356226_51",0,"pep1","dolphyn_8836702854329654015","S3.0693.01X195"
"819","uvig_356226","uvig_356226_51",0,"pep1","dolphyn_8836702854329654015","S3.0693.01.2X194"
"820","uvig_357864","uvig_357864_3",0,"pep1","dolphyn_3321272549414817449","S3.0693.01X195"
"821","ivig_4176","ivig_4176_42",0,"pep3","dolphyn_3598399336653360325","S3.0693.01X195"
"822","uvig_357328","uvig_357328_34",0,"pep3","dolphyn_1872014364428739536","S3.0693.01X195"
"823","ivig_464","ivig_464_10",0,"pep3","dolphyn_1022123155601217464","S3.0693.01X195"
"824","uvig_428798","uvig_428798_31",0,"pep1","dolphyn_1654009062247297533","S3.0693.01X195"
"825","uvig_356955","uvig_356955_86",0,"pep1","dolphyn_6289604364671408435","S3.0693.01X195"
"826","uvig_357441","uvig_357441_11",0,"pep2","dolphyn_7507328556264675464","S3.0693.01.2X194"
"827","uvig_357441","uvig_357441_11",0,"pep2","dolphyn_7507328556264675464","S3.0693.01X195"
"828","uvig_356033","uvig_356033_10",0,"pep1","dolphyn_2834890559616835757","SO.0491.01X194"
"829","uvig_356955","uvig_356955_79",0,"pep2","dolphyn_8331793465879437190","S3.0693.01X195"
"830","uvig_356955","uvig_356955_79",0,"pep2","dolphyn_8331793465879437190","S3.0693.01.2X194"
"831","ivig_4424","ivig_4424_51",0,"pep2","dolphyn_5867200969279154094","S3.0693.01.2X194"
"832","uvig_396640","uvig_396640_3",0,"pep2","dolphyn_2625918564940660169","SO.0491.01X194"
"833","uvig_357864","uvig_357864_91",0,"pep3","dolphyn_2132185943774532562","S3.0153.01X194"
"834","uvig_428798","uvig_428798_57",0,"pep3","dolphyn_2341917171310324702","S3.0153.01X194"
"835","uvig_385029","uvig_385029_39",0,"pep2","dolphyn_175463952917582722","S3.0153.01X194"
"836","ivig_896","ivig_896_99",0,"pep3","dolphyn_7009820169839275791","S3.0153.01X194"
"837","uvig_428798","uvig_428798_120",0,"pep2","dolphyn_3654116643004035473","S3.0693.01X195"
"838","uvig_356226","uvig_356226_4",0,"pep3","dolphyn_729306016209239860","S3.0693.01X195"
"839","uvig_356226","uvig_356226_4",0,"pep3","dolphyn_729306016209239860","S3.0693.01.2X194"
"840","uvig_429694","uvig_429694_2",0,"pep1","dolphyn_2281760847860363755","S3.0153.01X194"
"841","ivig_1427","ivig_1427_33",0,"pep1","dolphyn_7073228470815807673","S3.0153.01X194"
"842","uvig_356955","uvig_356955_69",0,"pep2","dolphyn_5668493644923424079","S3.0693.01X195"
"843","uvig_356955","uvig_356955_69",0,"pep2","dolphyn_5668493644923424079","S3.0693.01.2X194"
"844","uvig_354790","uvig_354790_72",0,"pep3","dolphyn_5295948793162370148","SO.0491.01X194"
"845","uvig_357441","uvig_357441_27",0,"pep1","dolphyn_7699732162377460195","SO.0491.01X194"
"846","uvig_357441","uvig_357441_52",0,"pep3","dolphyn_8683759630732447324","S3.0693.01X195"
"847","uvig_358682","uvig_358682_46",0,"pep2","dolphyn_1234010551816071292","S3.0693.01.2X194"
"848","uvig_358682","uvig_358682_46",0,"pep2","dolphyn_1234010551816071292","S3.0693.01X195"
