"taxon_id","sample_id","total_peps","score","score_norm","shape","rate","mean","variance","vir_score","virus_fc","p_val","library","plate","sample","p_val_re"
"uvig_361191","S3.0693.01",48,38.440000071155,0.800833334815729,57.0482959641325,68.1496244540274,0.837103599926899,0.0122833193379018,-0.00927269427538737,0.956671712898694,0.412568736596323,"pepsyn",195,"S3.0693.01X195",0.386750838013469
"uvig_372157","S3.0693.01",509,448.36717976976,0.88087854571662,656.969098089313,787.137153315578,0.834631036436317,0.00106033749381628,0.355201893486903,1.05541072313554,1.09910152344998,"pepsyn",195,"S3.0693.01X195",0.0795973256878119
"uvig_375837","S3.0693.01",304,257.935686727311,0.848472653708261,385.372387890261,461.429801420146,0.835170131413699,0.0018099614044071,0.145372801118016,1.01592791910798,0.430089841519416,"pepsyn",195,"S3.0693.01X195",0.371458378391998
"uvig_379414","S3.0693.01",316,433.519930789002,1.37189851515507,401.126620006961,480.316596677279,0.83512962654604,0.00173870657879257,2.63727445769031,1.64273721293905,15,"pepsyn",195,"S3.0693.01X195",1e-15
"uvig_379702","S3.0693.01",82,71.4055322221867,0.870799173441301,99.2979709073719,118.700493042669,0.836542194240738,0.00704750395552298,0.234334389418607,1.04095068896274,0.479610373794279,"pepsyn",195,"S3.0693.01X195",0.331428328237341
"uvig_385029","S3.0693.01",878,1066.87441011991,1.21511891813202,1155.03097722437,1384.82765182219,0.834061174114012,0.00060228518185388,2.5580392053988,1.45687025825509,15,"pepsyn",195,"S3.0693.01X195",1e-15
"uvig_395307","S3.0693.01",534,754.1730823007,1.41230914288521,690.392236450968,827.232246983217,0.834580903934436,0.00100888342660482,3.20929689168055,1.69223754848356,15,"pepsyn",195,"S3.0693.01X195",1e-15
"uvig_395437","S3.0693.01",538,436.061973407872,0.810524114141026,695.74508158051,833.653852930998,0.834573101454972,0.00100110267411437,-0.0983044508989108,0.971184085286214,0.647481464522747,"pepsyn",195,"S3.0693.01X195",0.22517415179266
"uvig_396640","S3.0693.01",513,421.861490108524,0.822342085981529,662.313018398145,793.547668889625,0.834622851737299,0.0010517614561267,-0.0181939438468098,0.9852858500936,0.447826850011308,"pepsyn",195,"S3.0693.01X195",0.356593276183025
"uvig_396758","S3.0693.01",200,148.601825999103,0.743009129995515,249.85277462419,299.007041314203,0.835608330579877,0.00279461087908562,-0.404037597439679,0.889183488010343,1.44415110658673,"pepsyn",195,"S3.0693.01X195",0.0359624187265324
"uvig_396772","S3.0693.01",769,983.842887078364,1.27937956707199,1006.96476061931,1207.10277418707,0.834199690492345,0.00069107594509021,2.82782850901877,1.53366104261787,15,"pepsyn",195,"S3.0693.01X195",1e-15
"uvig_409788","S3.0693.01",1129,1160.57180250262,1.02796439548505,1498.33185943225,1796.99517114994,0.833798489549322,0.000463995954433063,1.49751476069605,1.23286910251022,15,"pepsyn",195,"S3.0693.01X195",1e-15
"uvig_418132","S3.0693.01",509,574.334870424177,1.12835927391783,656.969098089313,787.137153315578,0.834631036436317,0.00106033749381628,1.77337420484439,1.35192585065572,15,"pepsyn",195,"S3.0693.01X195",1e-15
"uvig_428798","S3.0693.01",937,1035.34515201967,1.10495747280647,1235.45083651697,1481.36795960469,0.833993221270061,0.000562988564632259,1.92642500546397,1.3248998248736,15,"pepsyn",195,"S3.0693.01X195",1e-15
"uvig_429042","S3.0693.01",401,499.967538917979,1.24680184268823,513.278561186048,614.792897550084,0.834880434096482,0.00135798646572437,2.23926469123683,1.49338970200869,15,"pepsyn",195,"S3.0693.01X195",1e-15
"uvig_429694","S3.0693.01",398,464.58405941088,1.16729663168563,509.304939918173,610.027649278236,0.834888288294416,0.0013686072906404,1.85757996545667,1.39814709111597,15,"pepsyn",195,"S3.0693.01X195",1e-15
"uvig_430938","S3.0693.01",46,36.4465068500966,0.792315366306447,54.5900560861988,65.2095458482608,0.837148233070463,0.0128378172578975,-0.0363880524177074,0.946445724911132,0.443327980389515,"pepsyn",195,"S3.0693.01X195",0.360306435835535
"uvig_449019","S3.0693.01",76,80.3855160672753,1.05770415877994,91.7882790753987,109.712985885224,0.836621830449702,0.00762554973505988,0.8926677796988,1.26425598793113,2.05316657749983,"pepsyn",195,"S3.0693.01X195",0.00884776180989178
